日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2013-06-13,,,,737,会議費,,,313,短期借入金,,,370,ベローチェ陶業時報様打合せ,,,,,,,
2013-06-03,,,,737,会議費,,,313,短期借入金,,,5140,酔花館ミヤマ木村様打合せ,,,,,,,
2013-06-15,,,,737,会議費,,,313,短期借入金,,,8540,瀬戸海人㈱ＷＤＨ川名様打合せ,,,,,,,
2013-06-25,,,,722,旅費交通費,,,313,短期借入金,,,1160,東京コンドルタクシー㈱タクシー代,,,,,,,
2013-06-03,,,,722,旅費交通費,,,313,短期借入金,,,10600,ＪＲ東日本㈱乗車券,,,,,,,
2013-06-03,,,,722,旅費交通費,,,313,短期借入金,,,5500,ライオンプリンスＨ出張宿泊代,,,,,,,
2013-06-20,,,,722,旅費交通費,,,313,短期借入金,,,1190,日興自動車㈱タクシー代,,,,,,,
2013-06-11,,,,729,事務用品費,,,313,短期借入金,,,12340,(有)山添名刺,,,,,,,
2013-06-02,,,,729,事務用品費,,,313,短期借入金,,,289,セブンイレブンコピー用紙,,,,,,,
2013-06-25,,,,729,事務用品費,,,313,短期借入金,,,1690,ヨドバシカメラプリンタインク,,,,,,,
2013-06-17,,,,741,新聞図書費,,,313,短期借入金,,,879,㈱ビックカメラ参考書籍代,,,,,,,
2013-06-15,,,,729,事務用品費,,,313,短期借入金,,,11190,ヨドバシカメラプリンタインク・用紙,,,,,,,
2013-06-25,,,,729,事務用品費,,,313,短期借入金,,,2370,ヨドバシカメラプリンタインク,,,,,,,
2013-06-24,,,,729,事務用品費,,,313,短期借入金,,,7200,ヨドバシカメラプリンタインク,,,,,,,
2013-06-21,,,,728,消耗品費,,,313,短期借入金,,,3310,ヨドバシカメラキーボード,,,,,,,
2013-06-21,,,,728,消耗品費,,,313,短期借入金,,,7280,ヨドバシカメラキーボード・マウス,,,,,,,
2013-06-21,,,,729,事務用品費,,,313,短期借入金,,,6980,ソフマッププリンタインクセット,,,,,,,
2013-06-25,,,,726,租税公課,3,その他,313,短期借入金,,,250,セブンイレブン証明書,,,,,,,
2013-06-25,,,,729,事務用品費,,,313,短期借入金,,,180,セブンイレブンプリント,,,,,,,
2013-06-02,,,,719,運賃,,,313,短期借入金,,,360,セブンイレブンメール便,,,,,,,
2013-06-28,,,,719,運賃,,,313,短期借入金,,,360,セブンイレブンメール便,,,,,,,
2013-06-25,,,,729,事務用品費,,,313,短期借入金,,,360,セブンイレブンプリント,,,,,,,
