日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-07-14,,,,166,売掛金,11,㈱リブリュクス,511,売上高,,,32400,㈱リブリュクス　遠隔サポート・電話サポート,,,,,,,
2015-07-31,,,,166,売掛金,7,さくら中央税理士法人,511,売上高,,,1136160,さくら中央税理士法人　ＨＰ制作・デザイン・ライティング・写真撮影,,,,,,,
2015-07-14,,,,166,売掛金,9999,その他,511,売上高,,,16200,吉丸様　パソコンサポート、メールデータ復旧,,,,,,,
2015-07-30,,,,166,売掛金,8,東京税理士会日本橋支部,511,売上高,,,10800,東京税理士会日本橋支部　保守サポート,,,,,,,
2015-08-31,,,,166,売掛金,8,東京税理士会日本橋支部,511,売上高,,,10800,東京税理士会日本橋支部　保守サポート,,,,,,,
2015-09-30,,,,166,売掛金,8,東京税理士会日本橋支部,511,売上高,,,10800,東京税理士会日本橋支部　保守サポート,,,,,,,
2015-10-31,,,,166,売掛金,8,東京税理士会日本橋支部,511,売上高,,,10800,東京税理士会日本橋支部　保守サポート,,,,,,,
2015-11-30,,,,166,売掛金,8,東京税理士会日本橋支部,511,売上高,,,10800,東京税理士会日本橋支部　保守サポート,,,,,,,
2015-12-31,,,,166,売掛金,8,東京税理士会日本橋支部,511,売上高,,,10800,東京税理士会日本橋支部　保守サポート,,,,,,,
2016-01-31,,,,166,売掛金,8,東京税理士会日本橋支部,511,売上高,,,10800,東京税理士会日本橋支部　保守サポート,,,,,,,
2016-02-28,,,,166,売掛金,8,東京税理士会日本橋支部,511,売上高,,,10800,東京税理士会日本橋支部　保守サポート,,,,,,,
2016-02-28,,,,166,売掛金,8,東京税理士会日本橋支部,511,売上高,,,96660,東京税理士会日本橋支部　メモリー増設、UPS交換用バッテリキット他,,,,,,,
2016-03-31,,,,166,売掛金,8,東京税理士会日本橋支部,511,売上高,,,10800,東京税理士会日本橋支部　保守サポート,,,,,,,
2016-04-30,,,,166,売掛金,8,東京税理士会日本橋支部,511,売上高,,,10800,東京税理士会日本橋支部　保守サポート,,,,,,,
2016-05-31,,,,166,売掛金,8,東京税理士会日本橋支部,511,売上高,,,10800,東京税理士会日本橋支部　保守サポート,,,,,,,
2016-06-30,,,,166,売掛金,8,東京税理士会日本橋支部,511,売上高,,,10800,東京税理士会日本橋支部　保守サポート,,,,,,,
2015-08-20,,,,166,売掛金,4,高内科クリニック,511,売上高,,,21600,高内科クリニック　ＩＴサポート,,,,,,,
2015-10-28,,,,166,売掛金,4,高内科クリニック,511,売上高,,,21600,高内科クリニック　ＰＣサポート,,,,,,,
2015-10-13,,,,166,売掛金,4,高内科クリニック,511,売上高,,,10800,高内科クリニック　ＩＴサポート9/15分,,,,,,,
2015-10-13,,,,166,売掛金,4,高内科クリニック,511,売上高,,,32400,高内科クリニック　電話サポート7月・8月・9月,,,,,,,
2015-11-19,,,,166,売掛金,4,高内科クリニック,511,売上高,,,21600,高内科クリニック　サポート,,,,,,,
2016-01-08,,,,166,売掛金,4,高内科クリニック,511,売上高,,,10800,高内科クリニック　ＩＴサポート1/7分,,,,,,,
2016-01-08,,,,166,売掛金,4,高内科クリニック,511,売上高,,,32400,高内科クリニック　電話サポート10月・11月・12月,,,,,,,
2016-03-29,,,,166,売掛金,4,高内科クリニック,511,売上高,,,21600,高内科クリニック　ＩＴサポート2/13分,,,,,,,
2016-03-29,,,,166,売掛金,4,高内科クリニック,511,売上高,,,10800,高内科クリニック　ＩＴサポート3/16分,,,,,,,
2016-03-29,,,,166,売掛金,4,高内科クリニック,511,売上高,,,32400,高内科クリニック　電話サポート1月・2月・3月,,,,,,,
2016-06-30,,,,166,売掛金,4,高内科クリニック,511,売上高,,,32400,高内科クリニック　電話サポート4月・5月・6月,,,,,,,
2016-06-30,,,,166,売掛金,4,高内科クリニック,511,売上高,,,10800,高内科クリニック　ＩＴサポート5/19分,,,,,,,
2016-06-30,,,,166,売掛金,4,高内科クリニック,511,売上高,,,10800,高内科クリニック　ＩＴサポート6/8分,,,,,,,
2015-07-31,,,,166,売掛金,10,㈱solutions11,999,,,,383400,㈱solutions11　静脈認証・勤怠管理システム設計、導入支援,,,,,,,
2015-07-31,,,,999,,,,511,売上高,,,383400,㈱solutions11　静脈認証・勤怠管理システム設計、導入支援,,,,,,,
2015-09-08,,,,166,売掛金,10,㈱solutions11,511,売上高,,,32400,㈱solutions11　出張サポート（静脈認証システム）,,,,,,,
2016-01-31,,,,166,売掛金,10,㈱solutions11,511,売上高,,,151200,㈱solutions11　さくらボックス1月分,,,,,,,
2016-03-31,,,,166,売掛金,10,㈱solutions11,511,売上高,,,345600,㈱solutions11　さくらボックス2月分・3月分,,,,,,,
2016-04-30,,,,166,売掛金,10,㈱solutions11,511,売上高,,,172800,㈱solutions11　さくらボックス4月分,,,,,,,
2016-05-31,,,,166,売掛金,10,㈱solutions11,511,売上高,,,172800,㈱solutions11　さくらボックス5月分,,,,,,,
2016-06-30,,,,166,売掛金,10,㈱solutions11,511,売上高,,,199800,㈱solutions11　さくらボックス6月分,,,,,,,
