日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-03-01,,,,101,レジ現金,,,511,店売上高,,,53050,レジシート本日売上,,,,,,,
2015-03-02,,,,101,レジ現金,,,511,店売上高,,,61600,レジシート本日売上,,,,,,,
2015-03-04,,,,101,レジ現金,,,511,店売上高,,,52900,レジシート本日売上,,,,,,,
2015-03-05,,,,101,レジ現金,,,511,店売上高,,,52050,レジシート本日売上,,,,,,,
2015-03-06,,,,101,レジ現金,,,511,店売上高,,,15100,レジシート本日売上,,,,,,,
2015-03-07,,,,101,レジ現金,,,511,店売上高,,,38250,レジシート本日売上,,,,,,,
2015-03-08,,,,101,レジ現金,,,511,店売上高,,,74750,レジシート本日売上,,,,,,,
2015-03-09,,,,101,レジ現金,,,511,店売上高,,,47500,レジシート本日売上,,,,,,,
2015-03-11,,,,101,レジ現金,,,511,店売上高,,,40950,レジシート本日売上,,,,,,,
2015-03-12,,,,101,レジ現金,,,511,店売上高,,,46300,レジシート本日売上,,,,,,,
2015-03-13,,,,101,レジ現金,,,511,店売上高,,,36500,レジシート本日売上,,,,,,,
2015-03-14,,,,101,レジ現金,,,511,店売上高,,,75750,レジシート本日売上,,,,,,,
2015-03-15,,,,101,レジ現金,,,511,店売上高,,,69950,レジシート本日売上,,,,,,,
2015-03-16,,,,101,レジ現金,,,511,店売上高,,,32800,レジシート本日売上,,,,,,,
2015-03-18,,,,101,レジ現金,,,511,店売上高,,,44050,レジシート本日売上,,,,,,,
2015-03-19,,,,101,レジ現金,,,511,店売上高,,,43250,レジシート本日売上,,,,,,,
2015-03-20,,,,101,レジ現金,,,511,店売上高,,,30950,レジシート本日売上,,,,,,,
2015-03-21,,,,101,レジ現金,,,511,店売上高,,,51250,レジシート本日売上,,,,,,,
2015-03-22,,,,101,レジ現金,,,511,店売上高,,,96600,レジシート本日売上,,,,,,,
2015-03-23,,,,101,レジ現金,,,511,店売上高,,,53700,レジシート本日売上,,,,,,,
2015-03-25,,,,101,レジ現金,,,511,店売上高,,,37050,レジシート本日売上,,,,,,,
2015-03-26,,,,101,レジ現金,,,511,店売上高,,,36850,レジシート本日売上,,,,,,,
2015-03-27,,,,101,レジ現金,,,511,店売上高,,,39500,レジシート本日売上,,,,,,,
2015-03-28,,,,101,レジ現金,,,511,店売上高,,,68600,レジシート本日売上,,,,,,,
2015-03-29,,,,101,レジ現金,,,511,店売上高,,,42850,レジシート本日売上,,,,,,,
2015-03-30,,,,101,レジ現金,,,511,店売上高,,,54350,レジシート本日売上,,,,,,,
2015-03-01,,,,101,レジ現金,,,512,出前売上高,,,77950,本日売上,,,,,,,
2015-03-02,,,,101,レジ現金,,,512,出前売上高,,,39400,本日売上,,,,,,,
2015-03-04,,,,101,レジ現金,,,512,出前売上高,,,53100,本日売上,,,,,,,
2015-03-05,,,,101,レジ現金,,,512,出前売上高,,,33950,本日売上,,,,,,,
2015-03-06,,,,101,レジ現金,,,512,出前売上高,,,37900,本日売上,,,,,,,
2015-03-07,,,,101,レジ現金,,,512,出前売上高,,,56750,本日売上,,,,,,,
2015-03-08,,,,101,レジ現金,,,512,出前売上高,,,53250,本日売上,,,,,,,
2015-03-09,,,,101,レジ現金,,,512,出前売上高,,,19500,本日売上,,,,,,,
2015-03-11,,,,101,レジ現金,,,512,出前売上高,,,39050,本日売上,,,,,,,
2015-03-12,,,,101,レジ現金,,,512,出前売上高,,,46700,本日売上,,,,,,,
2015-03-13,,,,101,レジ現金,,,512,出前売上高,,,24500,本日売上,,,,,,,
2015-03-14,,,,101,レジ現金,,,512,出前売上高,,,29250,本日売上,,,,,,,
2015-03-15,,,,101,レジ現金,,,512,出前売上高,,,57050,本日売上,,,,,,,
2015-03-16,,,,101,レジ現金,,,512,出前売上高,,,31200,本日売上,,,,,,,
2015-03-18,,,,101,レジ現金,,,512,出前売上高,,,36950,本日売上,,,,,,,
2015-03-19,,,,101,レジ現金,,,512,出前売上高,,,26750,本日売上,,,,,,,
2015-03-20,,,,101,レジ現金,,,512,出前売上高,,,35050,本日売上,,,,,,,
2015-03-21,,,,101,レジ現金,,,512,出前売上高,,,45750,本日売上,,,,,,,
2015-03-22,,,,101,レジ現金,,,512,出前売上高,,,32400,本日売上,,,,,,,
2015-03-23,,,,101,レジ現金,,,512,出前売上高,,,41300,本日売上,,,,,,,
2015-03-25,,,,101,レジ現金,,,512,出前売上高,,,34950,本日売上,,,,,,,
2015-03-26,,,,101,レジ現金,,,512,出前売上高,,,30150,本日売上,,,,,,,
2015-03-27,,,,101,レジ現金,,,512,出前売上高,,,44500,本日売上,,,,,,,
2015-03-28,,,,101,レジ現金,,,512,出前売上高,,,44400,本日売上,,,,,,,
2015-03-29,,,,101,レジ現金,,,512,出前売上高,,,53150,本日売上,,,,,,,
2015-03-30,,,,101,レジ現金,,,512,出前売上高,,,37650,本日売上,,,,,,,
2015-03-01,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,556,土屋豆腐店　豆腐仕入,,,,,,,
2015-03-02,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,889,土屋豆腐店　豆腐仕入,,,,,,,
2015-03-04,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,1112,土屋豆腐店　豆腐仕入,,,,,,,
2015-03-05,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,556,土屋豆腐店　豆腐仕入,,,,,,,
2015-03-06,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,556,土屋豆腐店　豆腐仕入,,,,,,,
2015-03-07,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,556,土屋豆腐店　豆腐仕入,,,,,,,
2015-03-08,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,556,土屋豆腐店　豆腐仕入,,,,,,,
2015-03-09,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,556,土屋豆腐店　豆腐仕入,,,,,,,
