日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2014-03-01,,,,101,レジ現金,,,511,店売上高,,,58400,レジシート本日売上,,,,,,,
2014-03-02,,,,101,レジ現金,,,511,店売上高,,,29650,レジシート本日売上,,,,,,,
2014-03-05,,,,101,レジ現金,,,511,店売上高,,,42600,レジシート本日売上,,,,,,,
2014-03-03,,,,101,レジ現金,,,511,店売上高,,,49650,レジシート本日売上,,,,,,,
2014-03-06,,,,101,レジ現金,,,511,店売上高,,,45000,レジシート本日売上,,,,,,,
2014-03-07,,,,101,レジ現金,,,511,店売上高,,,48100,レジシート本日売上,,,,,,,
2014-03-08,,,,101,レジ現金,,,511,店売上高,,,50750,レジシート本日売上,,,,,,,
2014-03-09,,,,101,レジ現金,,,511,店売上高,,,72700,レジシート本日売上,,,,,,,
2014-03-10,,,,101,レジ現金,,,511,店売上高,,,38550,レジシート本日売上,,,,,,,
2014-03-12,,,,101,レジ現金,,,511,店売上高,,,40250,レジシート本日売上,,,,,,,
2014-03-13,,,,101,レジ現金,,,511,店売上高,,,27750,レジシート本日売上,,,,,,,
2014-03-14,,,,101,レジ現金,,,511,店売上高,,,25050,レジシート本日売上,,,,,,,
2014-03-15,,,,101,レジ現金,,,511,店売上高,,,61400,レジシート本日売上,,,,,,,
2014-03-16,,,,101,レジ現金,,,511,店売上高,,,39450,レジシート本日売上,,,,,,,
2014-03-17,,,,101,レジ現金,,,511,店売上高,,,42450,レジシート本日売上,,,,,,,
2014-03-19,,,,101,レジ現金,,,511,店売上高,,,52140,レジシート本日売上,,,,,,,
2014-03-20,,,,101,レジ現金,,,511,店売上高,,,28250,レジシート本日売上,,,,,,,
2014-03-21,,,,101,レジ現金,,,511,店売上高,,,51950,レジシート本日売上,,,,,,,
2014-03-22,,,,101,レジ現金,,,511,店売上高,,,43650,レジシート本日売上,,,,,,,
2014-03-23,,,,101,レジ現金,,,511,店売上高,,,73300,レジシート本日売上,,,,,,,
2014-03-24,,,,101,レジ現金,,,511,店売上高,,,35350,レジシート本日売上,,,,,,,
2014-03-26,,,,101,レジ現金,,,511,店売上高,,,52050,レジシート本日売上,,,,,,,
2014-03-27,,,,101,レジ現金,,,511,店売上高,,,42250,レジシート本日売上,,,,,,,
2014-03-28,,,,101,レジ現金,,,511,店売上高,,,42250,レジシート本日売上,,,,,,,
2014-03-29,,,,101,レジ現金,,,511,店売上高,,,50000,レジシート本日売上,,,,,,,
2014-03-30,,,,101,レジ現金,,,511,店売上高,,,33400,レジシート本日売上,,,,,,,
2014-03-31,,,,101,レジ現金,,,511,店売上高,,,34550,レジシート本日売上,,,,,,,
2014-03-01,,,,101,レジ現金,,,512,出前売上高,,,46600,本日売上,,,,,,,
2014-03-02,,,,101,レジ現金,,,512,出前売上高,,,66350,本日売上,,,,,,,
2014-03-03,,,,101,レジ現金,,,512,出前売上高,,,11350,本日売上,,,,,,,
2014-03-05,,,,101,レジ現金,,,512,出前売上高,,,30400,本日売上,,,,,,,
2014-03-06,,,,101,レジ現金,,,512,出前売上高,,,41000,本日売上,,,,,,,
2014-03-07,,,,101,レジ現金,,,512,出前売上高,,,22900,本日売上,,,,,,,
2014-03-08,,,,101,レジ現金,,,512,出前売上高,,,81250,本日売上,,,,,,,
2014-03-09,,,,101,レジ現金,,,512,出前売上高,,,44300,本日売上,,,,,,,
2014-03-10,,,,101,レジ現金,,,512,出前売上高,,,40450,本日売上,,,,,,,
2014-03-12,,,,101,レジ現金,,,512,出前売上高,,,27750,本日売上,,,,,,,
2014-03-13,,,,101,レジ現金,,,512,出前売上高,,,39250,本日売上,,,,,,,
2014-03-14,,,,101,レジ現金,,,512,出前売上高,,,26950,本日売上,,,,,,,
2014-03-15,,,,101,レジ現金,,,512,出前売上高,,,49600,本日売上,,,,,,,
2014-03-16,,,,101,レジ現金,,,512,出前売上高,,,60550,本日売上,,,,,,,
2014-03-17,,,,101,レジ現金,,,512,出前売上高,,,17550,本日売上,,,,,,,
2014-03-19,,,,101,レジ現金,,,512,出前売上高,,,27860,本日売上,,,,,,,
2014-03-20,,,,101,レジ現金,,,512,出前売上高,,,46750,本日売上,,,,,,,
2014-03-21,,,,101,レジ現金,,,512,出前売上高,,,67050,本日売上,,,,,,,
2014-03-22,,,,101,レジ現金,,,512,出前売上高,,,41350,本日売上,,,,,,,
2014-03-23,,,,101,レジ現金,,,512,出前売上高,,,51700,本日売上,,,,,,,
2014-03-24,,,,101,レジ現金,,,512,出前売上高,,,37650,本日売上,,,,,,,
2014-03-26,,,,101,レジ現金,,,512,出前売上高,,,35950,本日売上,,,,,,,
2014-03-27,,,,101,レジ現金,,,512,出前売上高,,,42750,本日売上,,,,,,,
2014-03-28,,,,101,レジ現金,,,512,出前売上高,,,30750,本日売上,,,,,,,
2014-03-29,,,,101,レジ現金,,,512,出前売上高,,,58000,本日売上,,,,,,,
2014-03-30,,,,101,レジ現金,,,512,出前売上高,,,49600,本日売上,,,,,,,
2014-03-31,,,,101,レジ現金,,,512,出前売上高,,,50450,本日売上,,,,,,,
2014-03-01,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,343,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-02,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,686,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-03,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,343,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-05,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,1143,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-06,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,343,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-07,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,343,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-08,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,572,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-09,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,572,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-10,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,572,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-12,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,572,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-13,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,572,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-14,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,343,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-15,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,343,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-16,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,572,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-19,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,572,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-20,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,572,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-21,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,877,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-22,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,343,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-24,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,915,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-26,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,572,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-27,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,915,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-29,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,1143,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-30,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,343,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-31,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,343,土屋豆腐店　豆腐仕入,,,,,,,
2014-03-06,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,3830,㈱海老正　エビ仕入他,,,,,,,
2014-03-20,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,3830,㈱海老正　エビ仕入他,,,,,,,
2014-03-27,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,4140,㈱海老正　エビ仕入他,,,,,,,
2014-03-03,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,18648,㈲八百半商店　野菜仕入,,,,,,,
2014-03-07,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,16867,㈲八百半商店　野菜仕入,,,,,,,
2014-03-10,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,12191,㈲八百半商店　野菜仕入,,,,,,,
2014-03-12,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,5810,㈲八百半商店　野菜仕入,,,,,,,
2014-03-13,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,1781,㈲八百半商店　野菜仕入,,,,,,,
2014-03-15,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,9620,㈲八百半商店　野菜仕入,,,,,,,
2014-03-17,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,9715,㈲八百半商店　野菜仕入,,,,,,,
2014-03-20,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,14620,㈲八百半商店　野菜仕入,,,,,,,
2014-03-22,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,8781,㈲八百半商店　野菜仕入,,,,,,,
2014-03-26,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,12820,㈲八百半商店　野菜仕入,,,,,,,
2014-03-29,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,23867,㈲八百半商店　野菜仕入,,,,,,,
2014-03-02,,,,550,米・麺仕入高,,,101,レジ現金,,,7390,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2014-03-05,,,,550,米・麺仕入高,,,101,レジ現金,,,12520,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2014-03-08,,,,550,米・麺仕入高,,,101,レジ現金,,,7390,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2014-03-16,,,,550,米・麺仕入高,,,101,レジ現金,,,7580,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2014-03-19,,,,550,米・麺仕入高,,,101,レジ現金,,,8160,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2014-03-21,,,,550,米・麺仕入高,,,101,レジ現金,,,7390,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2014-03-23,,,,550,米・麺仕入高,,,101,レジ現金,,,7580,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2014-03-27,,,,550,米・麺仕入高,,,101,レジ現金,,,7390,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2014-03-30,,,,550,米・麺仕入高,,,101,レジ現金,,,3600,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2014-03-31,,,,550,米・麺仕入高,,,101,レジ現金,,,7200,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2014-03-01,,,,723,車両費,,,101,レジ現金,,,458,ＥＮＥＯＳ　ガソリン代,,,,,,,
2014-03-06,,,,723,車両費,,,101,レジ現金,,,448,ＥＮＥＯＳ　ガソリン代,,,,,,,
2014-03-09,,,,723,車両費,,,101,レジ現金,,,445,ＥＮＥＯＳ　ガソリン代,,,,,,,
