日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2014-03-09,,,,722,旅費交通費,,,313,短期借入金,,,1550,ＥＴＣ出張旅費,,,,,,,
2014-03-09,,,,722,旅費交通費,,,313,短期借入金,,,1550,ＥＴＣ出張旅費,,,,,,,
2014-03-10,,,,734,支払手数料,,,313,短期借入金,,,115,フュージョンコミュニケーションズネット,,,,,,,
2014-03-17,,,,550,仕入高,,,313,短期借入金,,,9810,ジョーシンインターネットＰＣ関連部品,,,,,,,
2014-03-27,,,,728,消耗品費,,,313,短期借入金,,,4900,どらっぐぱぱす事務所消耗品,,,,,,,
2014-03-29,,,,737,会議費,,,313,短期借入金,,,5532,やきとんくぅ打合せ,,,,,,,
2014-03-31,,,,724,通信費,,,313,短期借入金,,,4054,ソフトバンクＭ,,,,,,,
2014-03-31,,,,724,通信費,,,313,短期借入金,,,12,ａｕ電話利用料,,,,,,,
2014-03-31,,,,724,通信費,,,313,短期借入金,,,160,ドコモ利用料金,,,,,,,
2014-03-31,,,,724,通信費,,,313,短期借入金,,,8945,ＫＤＤＩ利用料金,,,,,,,
2014-04-01,,,,734,支払手数料,,,313,短期借入金,,,2008,ＧＭＯとくとくＢＢプロバイダー料金,,,,,,,
2014-04-11,,,,550,仕入高,,,313,短期借入金,,,3240,ビズソフト㈱ソフト,,,,,,,
2014-04-13,,,,734,支払手数料,,,313,短期借入金,,,590,ＷＥＢＡＲＴＩＳＡＮアクセス解析,,,,,,,
2014-03-31,,,,724,通信費,,,313,短期借入金,,,5748,４月分ＮＴＴファイナンス㈱,,,,,,,
2014-04-15,,,,550,仕入高,,,313,短期借入金,,,6159,ツクモネットショップＰＣ関連部品,,,,,,,
2014-04-23,,,,737,会議費,,,313,短期借入金,,,3254,サミットストア来客用飲料,,,,,,,
2014-04-23,,,,737,会議費,,,313,短期借入金,,,8843,こだわり一番館打合せ,,,,,,,
2014-04-25,,,,550,仕入高,,,313,短期借入金,,,4044,ａｍａｚｏｎＰＣソフト,,,,,,,
2014-04-30,,,,724,通信費,,,313,短期借入金,,,12,ａｕ電話利用料,,,,,,,
2014-04-30,,,,724,通信費,,,313,短期借入金,,,3775,ドコモ利用料金,,,,,,,
2014-04-30,,,,724,通信費,,,313,短期借入金,,,4242,ソフトバンクＭ,,,,,,,
2014-04-30,,,,724,通信費,,,313,短期借入金,,,8984,ＫＤＤＩ利用料金,,,,,,,
2014-05-01,,,,734,支払手数料,,,313,短期借入金,,,2008,ＧＭＯとくとくＢＢプロバイダー料金,,,,,,,
2014-04-21,,,,550,仕入高,,,313,短期借入金,,,31207,ａｍａｚｏｎＰＣ関連部品,,,,,,,
2014-05-01,,,,734,支払手数料,,,313,短期借入金,,,5400,使えるねっとサーバー,,,,,,,
2014-04-30,,,,724,通信費,,,313,短期借入金,,,5866,５月分ＮＴＴファイナンス㈱,,,,,,,
2014-05-31,,,,724,通信費,,,313,短期借入金,,,12,ａｕ電話利用料,,,,,,,
2014-05-31,,,,724,通信費,,,313,短期借入金,,,3983,ソフトバンクＭ,,,,,,,
2014-05-31,,,,724,通信費,,,313,短期借入金,,,1526,ドコモ利用料金,,,,,,,
2014-05-31,,,,724,通信費,,,313,短期借入金,,,9727,ＫＤＤＩ利用料金,,,,,,,
2014-06-01,,,,734,支払手数料,,,313,短期借入金,,,2008,ＧＭＯとくとくＢＢプロバイダー料金,,,,,,,
2014-06-01,,,,737,会議費,,,313,短期借入金,,,3294,日本橋亭打合せ,,,,,,,
2014-06-05,,,,734,支払手数料,,,313,短期借入金,,,44800,フロッグマンオフィスシステムサービス,,,,,,,
2014-06-05,,,,728,消耗品費,,,313,短期借入金,,,8005,ＳＥＬＥＣＴＦＵＲＮＩＴＵＲＥ事務所,,,,,,,
2014-06-10,,,,728,消耗品費,,,313,短期借入金,,,2191,あやの小路事務所消耗品,,,,,,,
2014-05-17,,,,734,支払手数料,,,313,短期借入金,,,5880,ＷＥＢＡＲＴＩＳＡＮアクセス解析,,,,,,,
2014-05-17,,,,734,支払手数料,,,313,短期借入金,,,3240,ＷＥＢＡＲＴＩＳＡＮアクセス解析,,,,,,,
2014-05-17,,,,550,仕入高,,,313,短期借入金,,,90875,Ｂ＆ＨＰＨＯＴＯＶＩＤＥＯ．ＣＯＭＰＣ,,,,,,,
2014-06-03,,,,550,仕入高,,,313,短期借入金,,,6368,ＰＡＹＰＡＬＥＮＶＡＴＯＰＣ関連部品,,,,,,,
2014-05-31,,,,724,通信費,,,313,短期借入金,,,6061,６月分ＮＴＴファイナンス㈱,,,,,,,
2014-06-17,,,,550,仕入高,,,313,短期借入金,,,17480,ピージーダイレクトＰＣ関連部品,,,,,,,
2014-06-18,,,,728,消耗品費,,,313,短期借入金,,,8640,ジーンズメイト作業用衣料,,,,,,,
2014-06-19,,,,722,旅費交通費,,,313,短期借入金,,,2340,ＥＴＣ出張旅費,,,,,,,
2014-06-30,,,,724,通信費,,,313,短期借入金,,,12,ａｕ電話利用料,,,,,,,
2014-06-30,,,,724,通信費,,,313,短期借入金,,,4242,ソフトバンクＭ,,,,,,,
2014-06-30,,,,724,通信費,,,313,短期借入金,,,1600,ドコモ利用料金,,,,,,,
2014-06-30,,,,724,通信費,,,313,短期借入金,,,6120,ＫＤＤＩ利用料金,,,,,,,
2014-06-30,,,,734,支払手数料,,,313,短期借入金,,,2970,ＧＭＯとくとくＢＢプロバイダー料金,,,,,,,
2014-06-30,,,,313,短期借入金,,,550,仕入高,,,1192,ＭＫＴＰＬＡＣＥ返品,,,,,,,
2014-01-31,,,,719,運賃,,,121,三菱東京ＵＦＪ,,,31185,佐川急便㈱,,,,,,,
2014-01-31,,,,121,三菱東京ＵＦＪ,,,166,売掛金,2,㈱小倉メリヤス製造所,77700,㈱小倉メリヤス製造所,,,,,,,
2014-01-31,,,,121,三菱東京ＵＦＪ,,,999,,,,273000,国土緑化㈱,,,,,,,
2014-01-31,,,,121,三菱東京ＵＦＪ,,,166,売掛金,5,㈱シラックジャパン,110250,㈱シラックジャパン,,,,,,,
2014-01-31,,,,742,地代家賃,,,121,三菱東京ＵＦＪ,,,60900,２月分大石メリヤス㈱事務所家賃,,,,,,,
2014-01-31,,,,550,仕入高,,,121,三菱東京ＵＦＪ,,,304710,㈱ポトペリーＰＯＴＥＮマグカップ,,,,,,,
2013-09-17,,,,314,未払金,9999,その他,123,楽天銀行,,,118260,平井辰可,,,,,,,
2013-09-17,,,,734,支払手数料,,,123,楽天銀行,,,250,振込手数料平井辰可,,,,,,,
2013-09-30,,,,123,楽天銀行,,,999,,,,12,預金利息,,,,,,,
2013-09-30,,,,999,,,,811,受取利息,,,14,預金利息,,,,,,,
2013-09-30,,,,726,租税公課,1,国税,999,,,,2,預金利息,,,,,,,
2013-10-02,,,,734,支払手数料,,,123,楽天銀行,,,250,振込手数料㈱ジュラメント,,,,,,,
2013-11-08,,,,550,仕入高,,,123,楽天銀行,,,17640,㈱日商電販ビジネスフォン,,,,,,,
2013-11-08,,,,734,支払手数料,,,123,楽天銀行,,,160,振込手数料㈱日商電販,,,,,,,
2013-11-22,,,,550,仕入高,,,123,楽天銀行,,,37569,㈱イワデンどっとネットエアコン,,,,,,,
2013-11-22,,,,734,支払手数料,,,123,楽天銀行,,,250,振込手数料㈱イワデン,,,,,,,
2013-11-27,,,,550,仕入高,,,123,楽天銀行,,,31500,ＩＴレスキュービジネスフォン,,,,,,,
2013-11-27,,,,734,支払手数料,,,123,楽天銀行,,,250,振込手数料ＩＴレスキュー,,,,,,,
2013-12-05,,,,734,支払手数料,,,123,楽天銀行,,,250,振込手数料チャットボイス㈱,,,,,,,
2013-12-10,,,,734,支払手数料,,,123,楽天銀行,,,50,振込手数料バイタルライフ㈱,,,,,,,
2013-11-29,,,,550,仕入高,,,123,楽天銀行,,,67600,㈱アキバ流通ＰＣ関連部品,,,,,,,
2013-11-29,,,,734,支払手数料,,,123,楽天銀行,,,250,振込手数料㈱アキバ流通,,,,,,,
2013-12-24,,,,734,支払手数料,,,123,楽天銀行,,,250,振込手数料マドエル,,,,,,,
2013-12-24,,,,734,支払手数料,,,123,楽天銀行,,,160,振込手数料㈲キョウドウリフォーム,,,,,,,
2013-12-10,,,,550,仕入高,,,123,楽天銀行,,,7776,㈱ニューパックダンボール,,,,,,,
2013-12-10,,,,734,支払手数料,,,123,楽天銀行,,,160,振込手数料㈱ニューパック,,,,,,,
2014-01-31,,,,734,支払手数料,,,123,楽天銀行,,,250,振込手数料東京ソフト㈱,,,,,,,
