日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2013-03-01,,,,101,レジ現金,,,511,店売上高,,,32200,レジシート本日売上,,,,,,,
2013-03-01,,,,101,レジ現金,,,512,出前売上高,,,11800,本日売上,,,,,,,
2013-03-01,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,572,土屋豆腐店　豆腐仕入,,,,,,,
2013-03-01,,,,550,米・麺仕入高,,,101,レジ現金,,,7200,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2013-03-01,,,,723,車両費,,,101,レジ現金,,,953,ＥＮＥＯＳ　ガソリン代,,,,,,,
2013-03-02,,,,101,レジ現金,,,511,店売上高,,,35500,レジシート本日売上,,,,,,,
2013-03-02,,,,101,レジ現金,,,512,出前売上高,,,67500,本日売上,,,,,,,
2013-03-02,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,572,土屋豆腐店　豆腐仕入,,,,,,,
2013-03-02,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,2286,㈲八百半商店　野菜仕入,,,,,,,
2013-03-03,,,,101,レジ現金,,,511,店売上高,,,55950,レジシート本日売上,,,,,,,
2013-03-03,,,,101,レジ現金,,,512,出前売上高,,,69050,本日売上,,,,,,,
2013-03-04,,,,101,レジ現金,,,511,店売上高,,,37250,レジシート本日売上,,,,,,,
2013-03-04,,,,101,レジ現金,,,512,出前売上高,,,41750,本日売上,,,,,,,
2013-03-04,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,14143,㈲八百半商店　野菜仕入,,,,,,,
2013-03-04,,,,550,米・麺仕入高,,,101,レジ現金,,,7580,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2013-03-04,,,,723,車両費,,,101,レジ現金,,,420,ＥＮＥＯＳ　ガソリン代,,,,,,,
2013-03-06,,,,101,レジ現金,,,511,店売上高,,,48250,レジシート本日売上,,,,,,,
2013-03-06,,,,101,レジ現金,,,512,出前売上高,,,23750,本日売上,,,,,,,
2013-03-06,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,915,土屋豆腐店　豆腐仕入,,,,,,,
2013-03-06,,,,550,米・麺仕入高,,,101,レジ現金,,,7200,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2013-03-07,,,,101,レジ現金,,,511,店売上高,,,48100,レジシート本日売上,,,,,,,
2013-03-07,,,,101,レジ現金,,,512,出前売上高,,,35400,本日売上,,,,,,,
2013-03-07,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,343,土屋豆腐店　豆腐仕入,,,,,,,
2013-03-07,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,9239,㈲八百半商店　野菜仕入,,,,,,,
2013-03-07,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,7780,㈱海老正　エビ仕入他,,,,,,,
2013-03-08,,,,101,レジ現金,,,511,店売上高,,,47100,レジシート本日売上,,,,,,,
2013-03-08,,,,101,レジ現金,,,512,出前売上高,,,22900,本日売上,,,,,,,
2013-03-08,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,1143,土屋豆腐店　豆腐仕入,,,,,,,
2013-03-08,,,,723,車両費,,,101,レジ現金,,,411,ＥＮＥＯＳ　ガソリン代,,,,,,,
2013-03-09,,,,101,レジ現金,,,511,店売上高,,,38100,レジシート本日売上,,,,,,,
2013-03-09,,,,101,レジ現金,,,512,出前売上高,,,76900,本日売上,,,,,,,
2013-03-09,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,343,土屋豆腐店　豆腐仕入,,,,,,,
2013-03-09,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,4000,㈲八百半商店　野菜仕入,,,,,,,
2013-03-10,,,,101,レジ現金,,,511,店売上高,,,57750,レジシート本日売上,,,,,,,
2013-03-10,,,,101,レジ現金,,,512,出前売上高,,,57250,本日売上,,,,,,,
2013-03-10,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,343,土屋豆腐店　豆腐仕入,,,,,,,
2013-03-10,,,,550,米・麺仕入高,,,101,レジ現金,,,7580,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2013-03-10,,,,723,車両費,,,101,レジ現金,,,369,ＥＮＥＯＳ　ガソリン代,,,,,,,
2013-03-11,,,,101,レジ現金,,,511,店売上高,,,38950,レジシート本日売上,,,,,,,
2013-03-11,,,,101,レジ現金,,,512,出前売上高,,,17050,本日売上,,,,,,,
2013-03-11,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,572,土屋豆腐店　豆腐仕入,,,,,,,
2013-03-11,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,12000,㈲八百半商店　野菜仕入,,,,,,,
2013-03-13,,,,101,レジ現金,,,511,店売上高,,,37600,レジシート本日売上,,,,,,,
2013-03-13,,,,101,レジ現金,,,512,出前売上高,,,42400,本日売上,,,,,,,
2013-03-13,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,343,土屋豆腐店　豆腐仕入,,,,,,,
2013-03-13,,,,550,米・麺仕入高,,,101,レジ現金,,,8350,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2013-03-13,,,,723,車両費,,,101,レジ現金,,,467,ＥＮＥＯＳ　ガソリン代,,,,,,,
2013-03-13,,,,731,賃借料,,,101,レジ現金,,,1900,ダイアンサービス　マットリース代,,,,,,,
2013-03-14,,,,101,レジ現金,,,511,店売上高,,,47950,レジシート本日売上,,,,,,,
2013-03-14,,,,101,レジ現金,,,512,出前売上高,,,29050,本日売上,,,,,,,
2013-03-14,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,343,土屋豆腐店　豆腐仕入,,,,,,,
2013-03-14,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,2480,㈱海老正　エビ仕入他,,,,,,,
2013-03-15,,,,101,レジ現金,,,511,店売上高,,,57500,レジシート本日売上,,,,,,,
2013-03-15,,,,101,レジ現金,,,512,出前売上高,,,33500,本日売上,,,,,,,
2013-03-15,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,572,土屋豆腐店　豆腐仕入,,,,,,,
2013-03-15,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,16048,㈲八百半商店　野菜仕入,,,,,,,
2013-03-15,,,,550,米・麺仕入高,,,101,レジ現金,,,7200,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2013-03-16,,,,101,レジ現金,,,511,店売上高,,,42700,レジシート本日売上,,,,,,,
2013-03-16,,,,101,レジ現金,,,512,出前売上高,,,38300,本日売上,,,,,,,
2013-03-16,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,915,土屋豆腐店　豆腐仕入,,,,,,,
