日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2013-99-28,,,,186,仮払金,10,青木大士,813,雑収入,,,21681,青木大士車ローン分受取利息,,,,,,,
2013-99-28,,,,313,短期借入金,9,青木秋彦,724,通信費,2,共通：,6098,共通：ドコモ　携帯電話料金１４％青木秋彦,,,,,,,
2013-99-28,,,,313,短期借入金,9,青木秋彦,725,水道光熱費,2,共通：,385567,共通：青木秋彦　２０％私用分,,,,,,,
2013-99-28,,,,611,期首商品棚卸高,,,171,商品,,,264544,決算処理,,,,,,,
2013-99-28,,,,171,商品,,,617,期末商品棚卸高,,,302500,決算処理,,,,,,,
2013-99-28,,,,726,租税公課,99,他・,913,未払消費税等,,,436100,他・第２３期確定消費税,,,,,,,
2013-99-28,,,,735,減価償却費,,,999,,,,301440,決算処理,,,,,,,
2013-99-28,,,,999,,,,211,建物,,,156842,決算処理減価償却費,,,,,,,
2013-99-28,,,,999,,,,212,付属設備,,,78838,決算処理減価償却費,,,,,,,
2013-99-28,,,,999,,,,215,車両運搬具,,,27481,決算処理減価償却費,,,,,,,
2013-99-28,,,,999,,,,216,工具器具備品,,,38279,決算処理減価償却費,,,,,,,
2013-99-28,,,,871,法人税等,,,323,未払法人税等,,,20000,決算処理　法人県民税均等割,,,,,,,
2013-99-28,,,,871,法人税等,,,323,未払法人税等,,,50000,決算処理　法人市民税均等割,,,,,,,
2012-03-01,,,,101,レジ現金,,,511,店売上高,,,44750,レジシート本日売上,,,,,,,
2012-03-01,,,,101,レジ現金,,,512,出前売上高,,,46750,本日売上,,,,,,,
2012-03-01,,,,550,米・麺仕入高,,,101,レジ現金,,,7200,㈱大橋製麺所販売　ラーメン仕入他,,,,,,,
2012-03-01,,,,102,現金,,,121,爽やか信金普通,,,600000,現金引き出し,,,,,,,
2012-03-01,,,,734,支払手数料,,,121,爽やか信金普通,,,6000,１月分日産クリエイティブ　セキュリティ料,,,,,,,
2012-03-01,,,,166,売掛金,2000,サイトウ金型,514,掛売上高,,,2600,サイトウ金型,,,,,,,
2012-03-01,,,,717,福利厚生費,,,999,,,,235,いなげや　従業員おやつ代,,,,,,,
2012-03-01,,,,550,米・麺仕入高,,,999,,,,3762,いなげや　やきそば仕入,,,,,,,
2012-03-01,,,,999,,,,101,レジ現金,,,4196,いなげや　やきそば仕入他,,,,,,,
2012-03-01,,,,723,車両費,,,101,レジ現金,,,414,ＥＮＥＯＳ　ガソリン代,,,,,,,
2012-03-01,,,,552,鮮魚肉野菜仕入,,,101,レジ現金,,,166,ウィズ高田店　もやし仕入,,,,,,,
2012-03-01,,,,553,その他仕入高,,,999,,,,225,ウィズ高田店　砂糖仕入,,,,,,,
2012-03-01,,,,552,鮮魚肉野菜仕入,,,999,,,,141,ウィズ高田店　野菜仕入,,,,,,,
2012-03-01,,,,999,,,,101,レジ現金,,,384,ウィズ高田店　野菜仕入他,,,,,,,
2012-03-01,,,,553,その他仕入高,,,999,,,,374,ウィズ高田店　ゴマ仕入,,,,,,,
2012-03-01,,,,552,鮮魚肉野菜仕入,,,999,,,,378,ウィズ高田店　野菜仕入,,,,,,,
2012-03-01,,,,999,,,,101,レジ現金,,,788,ウィズ高田店　野菜仕入他,,,,,,,
2012-03-01,,,,553,その他仕入高,,,999,,,,1191,ウィズ高田店　砂糖仕入他,,,,,,,
2012-03-01,,,,717,福利厚生費,,,999,,,,189,ウィズ高田店　従業員おやつ代,,,,,,,
