日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-01-21,0,,"",101,"現金",,,511,"売上・第２種",,,76000,"仕入商品売上",11,,,100,貸,売,
2015-01-22,0,,"",101,"現金",,,511,"売上・第２種",,,460000,"仕入商品売上",11,,,100,貸,売,
2015-01-24,0,,"",101,"現金",,,511,"売上・第２種",,,48800,"仕入商品売上",11,,,100,貸,売,
2015-01-24,0,,"",101,"現金",,,511,"売上・第２種",,,48000,"仕入商品売上",11,,,100,貸,売,
2015-01-25,0,,"",101,"現金",,,511,"売上・第２種",,,150000,"仕入商品売上",11,,,100,貸,売,
2015-01-25,0,,"",101,"現金",,,511,"売上・第２種",,,2500,"仕入商品売上",11,,,100,貸,売,
2015-01-31,0,,"",101,"現金",,,511,"売上・第２種",,,417500,"仕入商品売上",11,,,100,貸,売,
2015-02-05,0,,"",101,"現金",,,511,"売上・第２種",,,72000,"仕入商品売上",11,,,100,貸,売,
2015-02-11,0,,"",101,"現金",,,511,"売上・第２種",,,20000,"仕入商品売上",11,,,100,貸,売,
2015-02-13,0,,"",101,"現金",,,511,"売上・第２種",,,15000,"仕入商品売上",11,,,100,貸,売,
2015-02-17,0,,"",101,"現金",,,511,"売上・第２種",,,13800,"仕入商品売上",11,,,100,貸,売,
2015-02-25,0,,"",101,"現金",,,511,"売上・第２種",,,446500,"仕入商品売上",11,,,100,貸,売,
2015-01-17,0,,"",166,"売掛金",7,"ＵＣＳ",511,"売上・第２種",,,99800,"ＵＣＳ：ジュエリー　いしつかけいこ　一括",11,,,100,貸,売,
2015-01-18,0,,"",166,"売掛金",1,"ＮＩＣＯＳ",511,"売上・第２種",,,57000,"ＮＩＣＯＳ：ジュエリー　かみはらこきよこ　リボ",11,,,100,貸,売,
2015-01-21,0,,"",166,"売掛金",7,"ＵＣＳ",511,"売上・第２種",,,378000,"ＵＣＳ：ジュエリー　いしつかけいこ　分割２回",11,,,100,貸,売,
2015-01-25,0,,"",166,"売掛金",4,"ＳＡＩＳＯＮ",511,"売上・第２種",,,93600,"ＳＡＩＳＯＮ：ジュエリー　のぐちゆみ　分割２回",11,,,100,貸,売,
2015-02-22,0,,"",166,"売掛金",1,"ＮＩＣＯＳ",511,"売上・第２種",,,3500,"ＮＩＣＯＳ：ジュエリー　つばきえつこ　一括",11,,,100,貸,売,
2015-02-24,0,,"",166,"売掛金",1,"ＮＩＣＯＳ",511,"売上・第２種",,,38000,"ＮＩＣＯＳ：ジュエリー　さかいきみえ　一括",11,,,100,貸,売,
2015-02-01,0,,"",101,"現金",,,189,"店主勘定",,,2811,"事業主より入金",,,,,,,
2015-02-02,0,,"",101,"現金",,,189,"店主勘定",,,17256,"事業主より入金",,,,,,,
2015-02-03,0,,"",101,"現金",,,189,"店主勘定",,,64800,"事業主より入金",,,,,,,
2015-02-04,0,,"",101,"現金",,,189,"店主勘定",,,51350,"事業主より入金",,,,,,,
2015-02-06,0,,"",101,"現金",,,189,"店主勘定",,,122300,"事業主より入金",,,,,,,
2015-02-07,0,,"",101,"現金",,,189,"店主勘定",,,3561,"事業主より入金",,,,,,,
2015-02-08,0,,"",101,"現金",,,189,"店主勘定",,,2094,"事業主より入金",,,,,,,
2015-02-09,0,,"",101,"現金",,,189,"店主勘定",,,8540,"事業主より入金",,,,,,,
2015-02-10,0,,"",101,"現金",,,189,"店主勘定",,,6104,"事業主より入金",,,,,,,
2015-02-12,0,,"",101,"現金",,,189,"店主勘定",,,143704,"事業主より入金",,,,,,,
2015-02-14,0,,"",101,"現金",,,189,"店主勘定",,,11448,"事業主より入金",,,,,,,
2015-02-15,0,,"",101,"現金",,,189,"店主勘定",,,19478,"事業主より入金",,,,,,,
2015-02-18,0,,"",101,"現金",,,189,"店主勘定",,,10800,"事業主より入金",,,,,,,
2015-02-19,0,,"",101,"現金",,,189,"店主勘定",,,918,"事業主より入金",,,,,,,
2015-02-20,0,,"",101,"現金",,,189,"店主勘定",,,10572,"事業主より入金",,,,,,,
2015-02-21,0,,"",101,"現金",,,189,"店主勘定",,,11677,"事業主より入金",,,,,,,
2015-02-22,0,,"",101,"現金",,,189,"店主勘定",,,7747,"事業主より入金",,,,,,,
2015-02-23,0,,"",101,"現金",,,189,"店主勘定",,,38000,"事業主より入金",,,,,,,
2015-02-24,0,,"",101,"現金",,,189,"店主勘定",,,56290,"事業主より入金",,,,,,,
