日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2016-01-01,0,,"",164,"受取手形",,,337,"裏書手形",,,15230824,"期首再振替　前期決算書作成のため",,,,,,,
2016-01-01,0,,"",164,"受取手形",,,324,"割引手形",,,35211945,"期首再振替　前期決算書作成のため",,,,,,,
2016-01-01,0,,"",165,"売掛金（一般）",,,166,"売掛金",,,11052053,"期首再振替　前期決算書作成のため",,,,,,,
2016-02-16,0,,"",166,"売掛金",202,"池田支店",511,"売上高",,,26892,"№27042　池田支店",11,,,,貸,売,
2016-02-16,0,,"",166,"売掛金",202,"池田支店",511,"売上高",,,1412,"№27043　池田支店",11,,,,貸,売,
2016-02-16,0,,"",166,"売掛金",4005,"名古屋支店",511,"売上高",,,31104,"№27044　名古屋支店",11,,,,貸,売,
2016-02-16,0,,"",166,"売掛金",4005,"名古屋支店",511,"売上高",,,2608,"№27045　名古屋支店",11,,,,貸,売,
2016-02-16,0,,"",166,"売掛金",600,"営業企画部",511,"売上高",,,4320,"№27046　リテール受託",11,,,,貸,売,
2016-03-10,0,,"",166,"売掛金",1202,"京都支店",511,"売上高",,,66528,"№27047　京都支店",11,,,,貸,売,
2016-01-31,0,,"",165,"売掛金（一般）",12,"㈱アスプ（ＡＳＰ）",511,"売上高",,,17820,"№27060　㈱アスプ（ＡＳＰ）",11,,,,貸,売,
2016-02-20,0,,"",165,"売掛金（一般）",2200,"新日本管財㈱",511,"売上高",,,14580,"№27061　新日本管財㈱",11,,,,貸,売,
2016-02-20,0,,"",165,"売掛金（一般）",2200,"新日本管財㈱",511,"売上高",,,46224,"№27062　新日本管財㈱",11,,,,貸,売,
2016-02-29,0,,"",165,"売掛金（一般）",9998,"その他",511,"売上高",,,8424,"№27063　フリートラスト㈱",11,,,,貸,売,
2016-02-29,0,,"",165,"売掛金（一般）",12,"㈱アスプ（ＡＳＰ）",511,"売上高",,,60480,"№27065　㈱アスプ（ＡＳＰ）",11,,,,貸,売,
2016-02-29,0,,"",165,"売掛金（一般）",3604,"㈲ティ・コネクション",511,"売上高",,,19170,"№27066　㈲ティ･コネクション",11,,,,貸,売,
2016-02-29,0,,"",165,"売掛金（一般）",1802,"㈱カフェ･コネクション",511,"売上高",,,26379,"№27067　㈱カフェ･コネクション",11,,,,貸,売,
2016-03-20,0,,"",165,"売掛金（一般）",2205,"新日本ホームライフ㈱",511,"売上高",,,49572,"№27068　新日本ホームライフ㈱",11,,,,貸,売,
2016-03-20,0,,"",165,"売掛金（一般）",2200,"新日本管財㈱",511,"売上高",,,50641,"№27069　新日本管財㈱",11,,,,貸,売,
2016-03-31,0,,"",165,"売掛金（一般）",12,"㈱アスプ（ＡＳＰ）",511,"売上高",,,83322,"№27070　㈱アスプ（ＡＳＰ）",11,,,,貸,売,
2016-01-20,0,,"",165,"売掛金（一般）",5004,"㈱博報堂",511,"売上高",,,648000,"1/12　㈱博報堂",11,,,,貸,売,
2016-01-20,0,,"",165,"売掛金（一般）",5004,"㈱博報堂",511,"売上高",,,1058400,"1/12　㈱博報堂",11,,,,貸,売,
2016-01-20,0,,"",165,"売掛金（一般）",5004,"㈱博報堂",511,"売上高",,,864000,"1/20　㈱博報堂",11,,,,貸,売,
2016-01-20,0,,"",165,"売掛金（一般）",5004,"㈱博報堂",511,"売上高",,,756000,"1/20　㈱博報堂",11,,,,貸,売,
2016-01-20,0,,"",165,"売掛金（一般）",5004,"㈱博報堂",511,"売上高",,,432000,"1/20　㈱博報堂",11,,,,貸,売,
2016-01-20,0,,"",165,"売掛金（一般）",5004,"㈱博報堂",511,"売上高",,,2378916,"1/20　㈱博報堂",11,,,,貸,売,
2016-01-20,0,,"",165,"売掛金（一般）",5004,"㈱博報堂",511,"売上高",,,1684800,"1/20　㈱博報堂",11,,,,貸,売,
2016-01-20,0,,"",165,"売掛金（一般）",5004,"㈱博報堂",511,"売上高",,,1684800,"1/20　㈱博報堂",11,,,,貸,売,
2016-01-20,0,,"",165,"売掛金（一般）",5012,"㈱博報堂プロダクツ",511,"売上高",,,41672,"1/15　㈱博報堂プロダクツ",11,,,,貸,売,
2016-02-20,0,,"",165,"売掛金（一般）",5004,"㈱博報堂",511,"売上高",,,8205160,"２月分　㈱博報堂",11,,,,貸,売,
2016-03-04,0,,"",165,"売掛金（一般）",5012,"㈱博報堂プロダクツ",511,"売上高",,,3165788,"２月分　㈱博報堂プロダクツ",11,,,,貸,売,
