日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2016-01-27,0,,"",550,"仕入高",,,101,"現金",,,440,"肉のハナマサ住吉店　野菜",11,,,,借,仕,
2016-01-18,0,,"",728,"消耗品費",,,101,"現金",,,108,"ザ・ダイソー足立ひとつや店　消耗品",11,,,,借,仕,
2016-01-09,0,,"",727,"交際費",,,101,"現金",,,11600,"Taverna毅　食事代",11,,,,借,仕,
2016-01-19,0,,"",722,"旅費交通費",,,101,"現金",,,1090,"岩井タクシー　タクシー代",11,,,,借,仕,
2016-01-31,0,,"",550,"仕入高",,,312,"買掛金",,,72979,"㈱久世　",11,,,,借,仕,
2016-01-31,0,,"",550,"仕入高",,,101,"現金",,,188200,"㈱新倉　肉代　★（領収日付が未記入です）１月分",11,,,,借,仕,
2016-01-07,0,,"",745,"雑費",,,101,"現金",,,3100,"セブン‐イレブン　江東区　ごみ処理券４５Ｌ",11,,,,借,仕,
2016-01-09,0,,"",722,"旅費交通費",,,101,"現金",,,1270,"毎日タクシー㈱深川営業所　タクシー代",11,,,,借,仕,
2016-01-10,0,,"",550,"仕入高",,,101,"現金",,,297,"まいばすけっと深川２丁目店　じゃがいも",11,,,,借,仕,
2016-01-10,0,,"",722,"旅費交通費",,,101,"現金",,,1450,"東都中央自動車㈱　タクシー代",11,,,,借,仕,
2016-01-05,0,,"",550,"仕入高",,,101,"現金",,,1576,"肉のハナマサ住吉店　野菜代",11,,,,借,仕,
2016-01-11,0,,"",550,"仕入高",,,101,"現金",,,159,"まいばすけっと深川２丁目店　レモン",11,,,,借,仕,
2016-01-12,0,,"",728,"消耗品費",,,101,"現金",,,16500,"ヨドバシカメラマルチメディアＡｋｉｂａ　ｼｬ-ﾌﾟHX-E120-W",11,,,,借,仕,
2016-01-16,0,,"",729,"事務用品費",,,101,"現金",,,1399,"ホームセンタ－コーナン江東深川店　事務用品",11,,,,借,仕,
2016-01-19,0,,"",722,"旅費交通費",,,101,"現金",,,1000,"田代タクシー　タクシー代",11,,,,借,仕,
2016-01-19,0,,"",728,"消耗品費",,,101,"現金",,,1952,"ホームセンタ－コーナン江東深川店　店舗消耗品",11,,,,借,仕,
2016-01-18,0,,"",550,"仕入高",,,101,"現金",,,297,"まいばすけっと深川２丁目店　ジヤガイモ",11,,,,借,仕,
2016-01-23,0,,"",550,"仕入高",,,101,"現金",,,1257,"肉のハナマサ住吉店　野菜代",11,,,,借,仕,
2016-01-16,0,,"",729,"事務用品費",,,101,"現金",,,1848,"ホームセンタ－コーナン江東深川店　事務用品",11,,,,借,仕,
2016-01-24,0,,"",729,"事務用品費",,,101,"現金",,,2570,"ホームセンタ－コーナン江東深川店　事務用品（リサイクルインク）",11,,,,借,仕,
2016-01-04,0,,"",722,"旅費交通費",,,101,"現金",,,1270,"蒲田タクシー　タクシー代",11,,,,借,仕,
2016-01-08,0,,"",728,"消耗品費",,,101,"現金",,,15400,"アスクレスト　食品包装資材",11,,,,借,仕,
2016-01-13,0,,"",550,"仕入高",,,101,"現金",,,11522,"㈲浅光　１／５～１／９野菜代",11,,,,借,仕,
2016-01-14,0,,"",728,"消耗品費",,,101,"現金",,,2570,"アスクレスト　食品包装資材",11,,,,借,仕,
2016-01-16,0,,"",550,"仕入高",,,101,"現金",,,137776,"㈱伊勢屋鬼頭　酒仕入",11,,,,借,仕,
2016-01-23,0,,"",550,"仕入高",,,101,"現金",,,15691,"㈲浅光　１／１８～１／２３野菜代",11,,,,借,仕,
2016-01-31,0,,"",550,"仕入高",,,101,"現金",,,12542,"㈲浅光　★（領収証日付未記入です）１／１３～１／１６野菜代",11,,,,借,仕,
2016-01-06,0,,"",550,"仕入高",,,101,"現金",,,1447,"㈲中常　かに味噌",11,,,,借,仕,
2016-01-05,0,,"",550,"仕入高",,,101,"現金",,,4600,"森下商店　米代　",11,,,,借,仕,
2016-01-09,0,,"",550,"仕入高",,,101,"現金",,,4600,"森下商店　米代　",11,,,,借,仕,
2016-01-25,0,,"",550,"仕入高",,,101,"現金",,,4600,"森下商店　米代　",11,,,,借,仕,
2016-01-15,0,,"",550,"仕入高",,,101,"現金",,,4600,"森下商店　米代　",11,,,,借,仕,
2016-01-20,0,,"",550,"仕入高",,,101,"現金",,,4600,"森下商店　米代　",11,,,,借,仕,
2016-01-30,0,,"",550,"仕入高",,,101,"現金",,,4600,"森下商店　米代　",11,,,,借,仕,
2016-01-13,0,,"",550,"仕入高",,,101,"現金",,,3800,"TOKYOU油田㈱ユーズ　油代　",11,,,,借,仕,
2016-01-20,0,,"",550,"仕入高",,,101,"現金",,,3800,"TOKYOU油田㈱ユーズ　油代　",11,,,,借,仕,
2016-01-27,0,,"",550,"仕入高",,,101,"現金",,,7600,"TOKYOU油田㈱ユーズ　油代　",11,,,,借,仕,
2016-01-19,0,,"",727,"交際費",,,101,"現金",,,21200,"山びこ　食事代",11,,,,借,仕,
2016-01-12,0,,"",550,"仕入高",,,101,"現金",,,49542,"ＭＥＴＲＯﾒﾄﾛｷｬｯｼｭｱﾝﾄﾞｷｬﾘ-ｼﾞｬﾊﾟﾝ　食材",11,,,,借,仕,
2016-01-12,0,,"",101,"現金",,,616,"仕入戻し",,,2160,"ＭＥＴＲＯﾒﾄﾛｷｬｯｼｭｱﾝﾄﾞｷｬﾘ-ｼﾞｬﾊﾟﾝ　空樽返品",11,,,,貸,仕,
2016-01-04,0,,"",550,"仕入高",,,101,"現金",,,49913,"ＭＥＴＲＯﾒﾄﾛｷｬｯｼｭｱﾝﾄﾞｷｬﾘ-ｼﾞｬﾊﾟﾝ　食材",11,,,,借,仕,
2016-01-04,0,,"",101,"現金",,,616,"仕入戻し",,,2160,"ＭＥＴＲＯﾒﾄﾛｷｬｯｼｭｱﾝﾄﾞｷｬﾘ-ｼﾞｬﾊﾟﾝ　空樽返品",11,,,,貸,仕,
2016-01-19,0,,"",550,"仕入高",,,101,"現金",,,1080,"ＭＥＴＲＯﾒﾄﾛｷｬｯｼｭｱﾝﾄﾞｷｬﾘ-ｼﾞｬﾊﾟﾝ　空樽返品",11,,,,借,仕,
2016-01-19,0,,"",550,"仕入高",,,101,"現金",,,37670,"ＭＥＴＲＯﾒﾄﾛｷｬｯｼｭｱﾝﾄﾞｷｬﾘ-ｼﾞｬﾊﾟﾝ　食材",11,,,,借,仕,
