日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2014-01-04,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",12400,"靴修理売上",205,,,1,貸,売,
2014-01-06,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",5000,"靴修理売上",205,,,1,貸,売,
2014-01-07,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",4200,"靴修理売上",205,,,1,貸,売,
2014-01-08,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",13300,"靴修理売上",205,,,1,貸,売,
2014-01-09,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",13900,"靴修理売上",205,,,1,貸,売,
2014-01-10,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",9800,"靴修理売上",205,,,1,貸,売,
2014-01-11,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",12800,"靴修理売上",205,,,1,貸,売,
2014-01-13,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",10800,"靴修理売上",205,,,1,貸,売,
2014-01-14,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",18400,"靴修理売上",205,,,1,貸,売,
2014-01-15,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",5000,"靴修理売上",205,,,1,貸,売,
2014-01-16,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",12600,"靴修理売上",205,,,1,貸,売,
2014-01-17,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",9800,"靴修理売上",205,,,1,貸,売,
2014-01-18,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",11200,"靴修理売上",205,,,1,貸,売,
2014-01-20,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",6600,"靴修理売上",205,,,1,貸,売,
2014-01-21,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",17400,"靴修理売上",205,,,1,貸,売,
2014-01-22,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",8000,"靴修理売上",205,,,1,貸,売,
2014-01-23,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",17600,"靴修理売上",205,,,1,貸,売,
2014-01-24,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",9900,"靴修理売上",205,,,1,貸,売,
2014-01-25,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",7100,"靴修理売上",205,,,1,貸,売,
2014-01-27,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",9300,"靴修理売上",205,,,1,貸,売,
2014-01-28,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",6600,"靴修理売上",205,,,1,貸,売,
2014-01-29,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",8100,"靴修理売上",205,,,1,貸,売,
2014-01-30,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",4500,"靴修理売上",205,,,1,貸,売,
2014-01-31,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",10400,"靴修理売上",205,,,1,貸,売,
2014-02-01,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",8600,"靴修理売上",205,,,1,貸,売,
2014-02-03,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",6200,"靴修理売上",205,,,1,貸,売,
2014-02-04,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",5100,"靴修理売上",205,,,1,貸,売,
