日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2013-01-04,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",14900,"靴修理売上",11,,,1,貸,売,
2013-01-05,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",9600,"靴修理売上",11,,,1,貸,売,
2013-01-07,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",4300,"靴修理売上",11,,,1,貸,売,
2013-01-08,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",11500,"靴修理売上",11,,,1,貸,売,
2013-01-09,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",10800,"靴修理売上",11,,,1,貸,売,
2013-01-10,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",10200,"靴修理売上",11,,,1,貸,売,
2013-01-11,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",12600,"靴修理売上",11,,,1,貸,売,
2013-01-12,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",14300,"靴修理売上",11,,,1,貸,売,
2013-01-14,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",3900,"靴修理売上",11,,,1,貸,売,
2013-01-15,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",15700,"靴修理売上",11,,,1,貸,売,
2013-01-16,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",6600,"靴修理売上",11,,,1,貸,売,
2013-01-17,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",8500,"靴修理売上",11,,,1,貸,売,
2013-01-18,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",11500,"靴修理売上",11,,,1,貸,売,
2013-01-19,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",18700,"靴修理売上",11,,,1,貸,売,
2013-01-21,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",12200,"靴修理売上",11,,,1,貸,売,
2013-01-22,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",12500,"靴修理売上",11,,,1,貸,売,
2013-01-23,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",8600,"靴修理売上",11,,,1,貸,売,
2013-01-24,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",1700,"靴修理売上",11,,,1,貸,売,
2013-01-25,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",6100,"靴修理売上",11,,,1,貸,売,
2013-01-26,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",10400,"靴修理売上",11,,,1,貸,売,
2013-01-28,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",5000,"靴修理売上",11,,,1,貸,売,
2013-01-29,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",13000,"靴修理売上",11,,,1,貸,売,
2013-01-30,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",10300,"靴修理売上",11,,,1,貸,売,
2013-01-31,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",13100,"靴修理売上",11,,,1,貸,売,
2013-02-01,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",8500,"靴修理売上",11,,,1,貸,売,
2013-02-02,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",13000,"靴修理売上",11,,,1,貸,売,
2013-02-04,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",17100,"靴修理売上",11,,,1,貸,売,
2013-02-05,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",14200,"靴修理売上",11,,,1,貸,売,
2013-02-06,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",7500,"靴修理売上",11,,,1,貸,売,
2013-02-07,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",5300,"靴修理売上",11,,,1,貸,売,
2013-02-08,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",8800,"靴修理売上",11,,,1,貸,売,
2013-02-09,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",7500,"靴修理売上",11,,,1,貸,売,
2013-02-11,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",6300,"靴修理売上",11,,,1,貸,売,
2013-02-12,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",9200,"靴修理売上",11,,,1,貸,売,
2013-02-13,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",6000,"靴修理売上",11,,,1,貸,売,
2013-02-14,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",8200,"靴修理売上",11,,,1,貸,売,
2013-02-15,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",8400,"靴修理売上",11,,,1,貸,売,
2013-02-16,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",8700,"靴修理売上",11,,,1,貸,売,
2013-02-18,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",9700,"靴修理売上",11,,,1,貸,売,
2013-02-19,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",2000,"靴修理売上",11,,,1,貸,売,
2013-02-20,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",14300,"靴修理売上",11,,,1,貸,売,
2013-02-21,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",9300,"靴修理売上",11,,,1,貸,売,
2013-02-22,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",13700,"靴修理売上",11,,,1,貸,売,
2013-02-23,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",15300,"靴修理売上",11,,,1,貸,売,
2013-02-25,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",17800,"靴修理売上",11,,,1,貸,売,
2013-02-26,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",12000,"靴修理売上",11,,,1,貸,売,
2013-02-27,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",3200,"靴修理売上",11,,,1,貸,売,
2013-02-28,0,,"",101,"現金",,,511,"売上高",100,"靴修理売上",8300,"靴修理売上",11,,,1,貸,売,
2013-01-04,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",3000,"合鍵作製売上",11,,,10,貸,売,
2013-01-05,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",500,"合鍵作製売上",11,,,10,貸,売,
2013-01-07,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",6500,"合鍵作製売上",11,,,10,貸,売,
2013-01-08,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",3500,"合鍵作製売上",11,,,10,貸,売,
2013-01-09,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",2000,"合鍵作製売上",11,,,10,貸,売,
2013-01-10,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",500,"合鍵作製売上",11,,,10,貸,売,
2013-01-11,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",4000,"合鍵作製売上",11,,,10,貸,売,
2013-01-15,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",3000,"合鍵作製売上",11,,,10,貸,売,
2013-01-16,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",5000,"合鍵作製売上",11,,,10,貸,売,
2013-01-17,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",3000,"合鍵作製売上",11,,,10,貸,売,
2013-01-18,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",9500,"合鍵作製売上",11,,,10,貸,売,
2013-01-21,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",8500,"合鍵作製売上",11,,,10,貸,売,
2013-01-22,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",1000,"合鍵作製売上",11,,,10,貸,売,
2013-01-23,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",5000,"合鍵作製売上",11,,,10,貸,売,
2013-01-24,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",11100,"合鍵作製売上",11,,,10,貸,売,
2013-01-25,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",2500,"合鍵作製売上",11,,,10,貸,売,
2013-01-26,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",1000,"合鍵作製売上",11,,,10,貸,売,
2013-01-28,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",11000,"合鍵作製売上",11,,,10,貸,売,
2013-01-29,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",3000,"合鍵作製売上",11,,,10,貸,売,
2013-01-30,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",2000,"合鍵作製売上",11,,,10,貸,売,
2013-01-31,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",1500,"合鍵作製売上",11,,,10,貸,売,
2013-02-01,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",9300,"合鍵作製売上",11,,,10,貸,売,
2013-02-02,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",1700,"合鍵作製売上",11,,,10,貸,売,
2013-02-04,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",4600,"合鍵作製売上",11,,,10,貸,売,
2013-02-05,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",1000,"合鍵作製売上",11,,,10,貸,売,
2013-02-06,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",500,"合鍵作製売上",11,,,10,貸,売,
2013-02-07,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",4000,"合鍵作製売上",11,,,10,貸,売,
2013-02-08,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",1500,"合鍵作製売上",11,,,10,貸,売,
2013-02-09,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",3800,"合鍵作製売上",11,,,10,貸,売,
2013-02-11,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",2500,"合鍵作製売上",11,,,10,貸,売,
2013-02-12,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",4500,"合鍵作製売上",11,,,10,貸,売,
2013-02-13,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",3500,"合鍵作製売上",11,,,10,貸,売,
2013-02-14,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",2000,"合鍵作製売上",11,,,10,貸,売,
2013-02-15,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",3000,"合鍵作製売上",11,,,10,貸,売,
2013-02-16,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",1800,"合鍵作製売上",11,,,10,貸,売,
2013-02-18,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",2500,"合鍵作製売上",11,,,10,貸,売,
2013-02-19,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",9000,"合鍵作製売上",11,,,10,貸,売,
2013-02-20,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",4500,"合鍵作製売上",11,,,10,貸,売,
2013-02-21,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",7500,"合鍵作製売上",11,,,10,貸,売,
2013-02-23,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",1000,"合鍵作製売上",11,,,10,貸,売,
2013-02-25,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",4000,"合鍵作製売上",11,,,10,貸,売,
2013-02-27,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",5000,"合鍵作製売上",11,,,10,貸,売,
2013-02-28,0,,"",101,"現金",,,511,"売上高",101,"合鍵作製売上",3800,"合鍵作製売上",11,,,10,貸,売,
2013-01-04,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1050,"小物販売売上",11,,,100,貸,売,
2013-01-05,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1200,"小物販売売上",11,,,100,貸,売,
2013-01-08,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",735,"小物販売売上",11,,,100,貸,売,
2013-01-09,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",2615,"小物販売売上",11,,,100,貸,売,
2013-01-10,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1300,"小物販売売上",11,,,100,貸,売,
2013-01-12,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1700,"小物販売売上",11,,,100,貸,売,
2013-01-14,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",300,"小物販売売上",11,,,100,貸,売,
2013-01-15,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",3815,"小物販売売上",11,,,100,貸,売,
2013-01-16,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",260,"小物販売売上",11,,,100,貸,売,
2013-01-17,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1785,"小物販売売上",11,,,100,貸,売,
2013-01-19,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1995,"小物販売売上",11,,,100,貸,売,
2013-01-21,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1600,"小物販売売上",11,,,100,貸,売,
2013-01-22,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1770,"小物販売売上",11,,,100,貸,売,
2013-01-23,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",2025,"小物販売売上",11,,,100,貸,売,
2013-01-24,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",2400,"小物販売売上",11,,,100,貸,売,
2013-01-25,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",3725,"小物販売売上",11,,,100,貸,売,
2013-01-26,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",735,"小物販売売上",11,,,100,貸,売,
2013-01-28,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",3235,"小物販売売上",11,,,100,貸,売,
2013-01-29,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1785,"小物販売売上",11,,,100,貸,売,
2013-01-30,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1155,"小物販売売上",11,,,100,貸,売,
2013-01-31,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1200,"小物販売売上",11,,,100,貸,売,
2013-02-02,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1035,"小物販売売上",11,,,100,貸,売,
2013-02-04,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",2260,"小物販売売上",11,,,100,貸,売,
2013-02-05,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1535,"小物販売売上",11,,,100,貸,売,
2013-02-06,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",800,"小物販売売上",11,,,100,貸,売,
2013-02-07,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1665,"小物販売売上",11,,,100,貸,売,
2013-02-08,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1025,"小物販売売上",11,,,100,貸,売,
2013-02-09,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",600,"小物販売売上",11,,,100,貸,売,
2013-02-11,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1470,"小物販売売上",11,,,100,貸,売,
2013-02-12,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1500,"小物販売売上",11,,,100,貸,売,
2013-02-13,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",3525,"小物販売売上",11,,,100,貸,売,
2013-02-14,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1050,"小物販売売上",11,,,100,貸,売,
2013-02-15,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",950,"小物販売売上",11,,,100,貸,売,
2013-02-18,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",630,"小物販売売上",11,,,100,貸,売,
2013-02-20,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",890,"小物販売売上",11,,,100,貸,売,
2013-02-21,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",520,"小物販売売上",11,,,100,貸,売,
2013-02-23,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",1340,"小物販売売上",11,,,100,貸,売,
2013-02-25,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",400,"小物販売売上",11,,,100,貸,売,
2013-02-26,0,,"",101,"現金",,,511,"売上高",102,"小物販売売上",735,"小物販売売上",11,,,100,貸,売,
