日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2016-06-24,,,,999,,,,316,預り金,1,・給与源泉所得税,8660,6月分岡見宏之・給与源泉所得税,,,,,,,
2016-06-24,,,,999,,,,316,預り金,3,・住民税,15500,6月分岡見宏之・住民税,,,,,,,
2016-06-24,,,,999,,,,814,受取家賃,,,60000,6月分岡見宏之,,,,,,,
2016-06-24,,,,999,,,,121,三菱東京ＵＦＪ,,,258875,6月分岡見宏之,,,,,,,
2016-06-24,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,300,振込手数料　6月分岡見宏之,,,,,,,
2016-06-27,,,,725,水道光熱費,,,121,三菱東京ＵＦＪ,,,4719,東京電力㈱　電気代,,,,,,,
2016-06-27,,,,742,地代家賃,,,999,,,,120000,7月分黒坂勇二　森下社宅家賃,,,,,,,
2016-06-27,,,,734,支払手数料,,,999,,,,200,振込手数料　7月分黒坂勇二,,,,,,,
2016-06-27,,,,999,,,,121,三菱東京ＵＦＪ,,,120216,7月分黒坂勇二,,,,,,,
2016-06-28,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,25000,6月分さくら中央税理士法人,,,,,,,
2016-06-28,,,,312,買掛金,100,その他,121,三菱東京ＵＦＪ,,,24900,渡辺紅念,,,,,,,
2016-06-28,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,500,振込手数料　渡辺紅念,,,,,,,
2016-06-30,,,,724,通信費,,,121,三菱東京ＵＦＪ,,,2185,ドコモ従業員社用携帯,,,,,,,
2016-06-30,,,,724,通信費,,,121,三菱東京ＵＦＪ,,,8097,ドコモ従業員社用携帯,,,,,,,
2016-06-30,,,,314,未払金,7,佐川急便㈱,121,三菱東京ＵＦＪ,,,25920,佐川急便㈱,,,,,,,
2016-06-30,,,,716,法定福利費,,,121,三菱東京ＵＦＪ,,,187519,社会保険料,,,,,,,
2016-06-30,,,,314,未払金,99,その他,121,三菱東京ＵＦＪ,,,3541,㈱モノタロウ,,,,,,,
2016-06-30,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,500,振込手数料　㈱モノタロウ,,,,,,,
2016-06-30,,,,312,買掛金,100,その他,121,三菱東京ＵＦＪ,,,16848,(有)妻木銅版,,,,,,,
2016-06-30,,,,312,買掛金,100,その他,121,三菱東京ＵＦＪ,,,540,振込手数料　(有)妻木銅版,,,,,,,
2016-06-30,,,,314,未払金,99,その他,121,三菱東京ＵＦＪ,,,31624,㈱コマエエンタープライズ,,,,,,,
2016-06-30,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,700,振込手数料　㈱コマエエンタープライズ,,,,,,,
2016-06-30,,,,314,未払金,99,その他,121,三菱東京ＵＦＪ,,,41040,アッシュペーフランス㈱,,,,,,,
2016-06-30,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,700,振込手数料　アッシュペーフランス㈱,,,,,,,
2016-06-30,,,,312,買掛金,10,吉川製型所,121,三菱東京ＵＦＪ,,,44755,吉川製型所,,,,,,,
2016-06-30,,,,312,買掛金,10,吉川製型所,121,三菱東京ＵＦＪ,,,756,振込手数料　吉川製型所,,,,,,,
2016-06-30,,,,312,買掛金,100,その他,121,三菱東京ＵＦＪ,,,50760,さがしきこうぎょう㈱,,,,,,,
2016-06-30,,,,312,買掛金,100,その他,121,三菱東京ＵＦＪ,,,756,振込手数料　さがしきこうぎょう㈱,,,,,,,
2016-06-30,,,,314,未払金,9,アルバイト・外注,999,,,,80000,小池葉月,,,,,,,
2016-06-30,,,,999,,,,316,預り金,2,・報酬源泉所得税,8168,小池葉月・報酬源泉所得税,,,,,,,
2016-06-30,,,,999,,,,121,三菱東京ＵＦＪ,,,71832,小池葉月,,,,,,,
2016-06-30,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,300,振込手数料　小池葉月,,,,,,,
2016-06-30,,,,742,地代家賃,,,999,,,,69208,ミヤマプランニング　事務所家賃,,,,,,,
2016-06-30,,,,742,地代家賃,,,999,,,,700,振込手数料　ミヤマプランニング　事務所家賃,,,,,,,
2016-06-30,,,,999,,,,121,三菱東京ＵＦＪ,,,75500,ミヤマプランニング　事務所家賃,,,,,,,
2016-06-30,,,,742,地代家賃,,,121,三菱東京ＵＦＪ,,,100000,7月分野崎孝雄　倉庫家賃,,,,,,,
2016-06-30,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,700,振込手数料　7月分野崎孝雄　,,,,,,,
2016-06-30,,,,312,買掛金,1,㈲正村製陶所,121,三菱東京ＵＦＪ,,,894971,㈲正村製陶所,,,,,,,
2016-06-30,,,,312,買掛金,1,㈲正村製陶所,121,三菱東京ＵＦＪ,,,756,振込手数料　㈲正村製陶所,,,,,,,
2016-06-30,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,3200,ビズソフト㈱,,,,,,,
2016-06-30,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,500,振込手数料　ビズソフト㈱,,,,,,,
2016-06-30,,,,312,買掛金,12,㈱ミヤマプランニング,121,三菱東京ＵＦＪ,,,1614451,㈱ミヤマプランニング,,,,,,,
2016-06-30,,,,312,買掛金,12,㈱ミヤマプランニング,121,三菱東京ＵＦＪ,,,756,振込手数料　㈱ミヤマプランニング,,,,,,,
2016-06-30,,,,313,短期借入金,,,121,三菱東京ＵＦＪ,,,400000,岡見宏之,,,,,,,
2016-06-30,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,300,振込手数料岡見宏之　,,,,,,,
2016-06-10,,,,121,三菱東京ＵＦＪ,,,166,売掛金,37,㈱jun,7128,㈱jun,,,,,,,
2016-06-10,,,,121,三菱東京ＵＦＪ,,,166,売掛金,7,㈱三越伊勢丹,106596,㈱三越伊勢丹,,,,,,,
2016-06-10,,,,121,三菱東京ＵＦＪ,,,166,売掛金,37,㈱jun,27000,㈱jun,,,,,,,
2016-06-10,,,,999,,,,166,売掛金,9,㈱マグスタイル,106758,㈱マグスタイル,,,,,,,
2016-06-10,,,,121,三菱東京ＵＦＪ,,,999,,,,106434,㈱マグスタイル,,,,,,,
2016-06-10,,,,734,支払手数料,,,999,,,,300,振込手数料　㈱マグスタイル,,,,,,,
2016-06-10,,,,121,三菱東京ＵＦＪ,,,166,売掛金,29,㈱さくら野百貨店,80517,㈱さくら野百貨店,,,,,,,
2016-06-10,,,,121,三菱東京ＵＦＪ,,,166,売掛金,7,㈱三越伊勢丹,216,㈱三越伊勢丹札幌,,,,,,,
2016-06-10,,,,999,,,,166,売掛金,100,その他,139482,㈱アスプルンド,,,,,,,
2016-06-10,,,,121,三菱東京ＵＦＪ,,,999,,,,138618,㈱アスプルンド,,,,,,,
2016-06-10,,,,734,支払手数料,,,999,,,,800,振込手数料　㈱アスプルンド,,,,,,,
2016-06-10,,,,121,三菱東京ＵＦＪ,,,123,楽天銀行,,,226000,振替,,,,,,,
2016-06-13,,,,121,三菱東京ＵＦＪ,,,999,,,,11079,base㈱,,,,,,,
2016-06-13,,,,999,,,,166,売掛金,100,その他,67133,(有)大星家具店,,,,,,,
2016-06-13,,,,121,三菱東京ＵＦＪ,,,999,,,,66485,(有)大星家具店,,,,,,,
2016-06-13,,,,734,支払手数料,,,999,,,,600,振込手数料　(有)大星家具店,,,,,,,
2016-06-14,,,,121,三菱東京ＵＦＪ,,,511,売上高,,,22032,シゲマツセイコ,,,,,,,
2016-06-17,,,,121,三菱東京ＵＦＪ,,,166,売掛金,100,その他,32400,イデユウタ,,,,,,,
2016-06-14,,,,121,三菱東京ＵＦＪ,,,166,売掛金,100,その他,28837,ナガオケイコ,,,,,,,
2016-06-15,,,,121,三菱東京ＵＦＪ,,,166,売掛金,36,その他百貨店,603829,㈱阪急阪神百貨店,,,,,,,
2016-06-15,,,,121,三菱東京ＵＦＪ,,,166,売掛金,36,その他百貨店,436068,㈱高島屋,,,,,,,
2016-06-15,,,,999,,,,166,売掛金,1,㈱ミヤマプランニング,255435,㈱ミヤマプランニング,,,,,,,
2016-06-15,,,,121,三菱東京ＵＦＪ,,,999,,,,254895,㈱ミヤマプランニング,,,,,,,
2016-06-15,,,,734,支払手数料,,,999,,,,500,振込手数料　㈱ミヤマプランニング,,,,,,,
2016-06-17,,,,999,,,,166,売掛金,100,その他,48471,㈱山田鶏卵,,,,,,,
2016-06-17,,,,121,三菱東京ＵＦＪ,,,999,,,,47607,㈱山田鶏卵,,,,,,,
2016-06-17,,,,734,支払手数料,,,999,,,,800,振込手数料　㈱山田鶏卵,,,,,,,
2016-06-20,,,,121,三菱東京ＵＦＪ,,,166,売掛金,7,㈱三越伊勢丹,476665,㈱三越伊勢丹,,,,,,,
2016-06-20,,,,999,,,,166,売掛金,35,㈱パルコ,884818,㈱パルコ,,,,,,,
2016-06-20,,,,121,三菱東京ＵＦＪ,,,999,,,,884386,㈱パルコ,,,,,,,
2016-06-20,,,,734,支払手数料,,,999,,,,400,振込手数料　㈱パルコ,,,,,,,
2016-06-20,,,,999,,,,166,売掛金,18,リンベル㈱,94967,リンベル㈱,,,,,,,
2016-06-20,,,,121,三菱東京ＵＦＪ,,,999,,,,94643,リンベル㈱,,,,,,,
2016-06-20,,,,734,支払手数料,,,999,,,,300,振込手数料　リンベル㈱,,,,,,,
2016-06-20,,,,999,,,,166,売掛金,100,その他,26028,㈱フィルエクチーレ,,,,,,,
2016-06-20,,,,121,三菱東京ＵＦＪ,,,999,,,,25920,㈱フィルエクチーレ,,,,,,,
2016-06-20,,,,734,支払手数料,,,999,,,,100,振込手数料　㈱フィルエクチーレ,,,,,,,
2016-06-20,,,,999,,,,166,売掛金,100,その他,20196,㈱イノブン,,,,,,,
2016-06-20,,,,121,三菱東京ＵＦＪ,,,999,,,,19548,㈱イノブン,,,,,,,
2016-06-20,,,,734,支払手数料,,,999,,,,600,振込手数料　㈱イノブン,,,,,,,
2016-06-20,,,,121,三菱東京ＵＦＪ,,,166,売掛金,15,ｉｉｃｈｉ㈱,60188,ｉｉｃｈｉ㈱,,,,,,,
2016-06-21,,,,121,三菱東京ＵＦＪ,,,166,売掛金,100,その他,10364,㈱私の部屋リビング,,,,,,,
2016-06-27,,,,121,三菱東京ＵＦＪ,,,166,売掛金,100,その他,49702,㈱シーアンドサイン,,,,,,,
2016-06-27,,,,121,三菱東京ＵＦＪ,,,166,売掛金,100,その他,11988,リアルスタイル㈱,,,,,,,
2016-06-29,,,,999,,,,166,売掛金,26,㈱クリーマ,345575,㈱クリーマ,,,,,,,
2016-06-29,,,,121,三菱東京ＵＦＪ,,,999,,,,345305,㈱クリーマ,,,,,,,
2016-06-29,,,,734,支払手数料,,,999,,,,250,振込手数料　㈱クリーマ,,,,,,,
2016-06-30,,,,999,,,,166,売掛金,100,その他,6318,㈱ハリカ,,,,,,,
2016-06-30,,,,121,三菱東京ＵＦＪ,,,999,,,,5778,㈱ハリカ,,,,,,,
2016-06-30,,,,734,支払手数料,,,999,,,,500,振込手数料　㈱ハリカ,,,,,,,
2016-06-30,,,,121,三菱東京ＵＦＪ,,,166,売掛金,27,㈱集英社,6480,㈱集英社,,,,,,,
2016-06-30,,,,121,三菱東京ＵＦＪ,,,166,売掛金,34,㈱イデー,1441681,㈱イデー,,,,,,,
2016-06-30,,,,121,三菱東京ＵＦＪ,,,166,売掛金,11,㈱エンファクトリー,72576,㈱エンファクトリー,,,,,,,
2016-06-30,,,,121,三菱東京ＵＦＪ,,,166,売掛金,14,㈱ゼットン,80012,㈱ゼットン,,,,,,,
2016-06-30,,,,121,三菱東京ＵＦＪ,,,166,売掛金,100,その他,2042,㈱オリガミ,,,,,,,
2016-06-30,,,,121,三菱東京ＵＦＪ,,,166,売掛金,100,その他,84645,財団法人セラミックパーク美濃,,,,,,,
