日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2012-01-05,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",27150,"ランチ売上",11,,,10000,貸,売,
2012-01-06,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",24675,"ランチ売上",11,,,10000,貸,売,
2012-01-08,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",42900,"ランチ売上",11,,,10000,貸,売,
2012-01-10,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",19950,"ランチ売上",11,,,10000,貸,売,
2012-01-11,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",6300,"ランチ売上",11,,,10000,貸,売,
2012-01-12,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",46200,"ランチ売上",11,,,10000,貸,売,
2012-01-13,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",3150,"ランチ売上",11,,,10000,貸,売,
2012-01-14,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",27300,"ランチ売上",11,,,10000,貸,売,
2012-01-17,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",31050,"ランチ売上",11,,,10000,貸,売,
2012-01-18,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",42000,"ランチ売上",11,,,10000,貸,売,
2012-01-19,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",14175,"ランチ売上",11,,,10000,貸,売,
2012-01-20,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",41475,"ランチ売上",11,,,10000,貸,売,
2012-01-21,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",24675,"ランチ売上",11,,,10000,貸,売,
2012-01-22,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",7350,"ランチ売上",11,,,10000,貸,売,
2012-01-25,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",81075,"ランチ売上",11,,,10000,貸,売,
2012-01-26,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",44700,"ランチ売上",11,,,10000,貸,売,
2012-01-27,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",35175,"ランチ売上",11,,,10000,貸,売,
2012-01-29,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",35700,"ランチ売上",11,,,10000,貸,売,
2012-01-31,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",47250,"ランチ売上",11,,,10000,貸,売,
2012-01-03,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",6910,"店売上",11,,,10000,貸,売,
2012-01-04,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",76070,"店売上",11,,,10000,貸,売,
2012-01-06,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",54380,"店売上",11,,,10000,貸,売,
2012-01-07,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",46500,"店売上",11,,,10000,貸,売,
2012-01-13,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",70000,"店売上",11,,,10000,貸,売,
2012-01-14,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",20200,"店売上",11,,,10000,貸,売,
2012-01-15,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",41800,"店売上",11,,,10000,貸,売,
2012-01-19,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",24300,"店売上",11,,,10000,貸,売,
2012-01-20,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",37300,"店売上",11,,,10000,貸,売,
2012-01-22,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",52050,"店売上",11,,,10000,貸,売,
2012-01-24,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",25500,"店売上",11,,,10000,貸,売,
2012-01-25,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",5680,"店売上",11,,,10000,貸,売,
2012-01-26,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",70000,"店売上",11,,,10000,貸,売,
2012-01-27,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",15150,"店売上",11,,,10000,貸,売,
2012-01-28,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",58200,"店売上",11,,,10000,貸,売,
2012-01-29,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",28170,"店売上",11,,,10000,貸,売,
2012-01-31,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",15350,"店売上",11,,,10000,貸,売,
2012-01-05,0,,"0001",168,"カード売掛金",4,"三井住友カード",511,"売上高",3,"カード売上",35750,"カード売上　三井住友カード",11,,,10000,貸,売,
2012-01-19,0,,"0001",168,"カード売掛金",4,"三井住友カード",511,"売上高",3,"カード売上",58200,"カード売上　三井住友カード",11,,,10000,貸,売,
2012-01-26,0,,"0001",168,"カード売掛金",2,"㈱ＪＣＢ",511,"売上高",3,"カード売上",93340,"カード売上　㈱ＪＣＢ",11,,,10000,貸,売,
2012-01-27,0,,"0001",168,"カード売掛金",4,"三井住友カード",511,"売上高",3,"カード売上",97500,"カード売上　三井住友カード",11,,,10000,貸,売,
2012-01-01,0,,"0001",101,"現金",,,189,"事業主貸",,,124235,"小菅　俊弘",,,,,,,
