日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-03-01,0,,"",101,"現金",,,511,"店売上高",,,86570,"本日店売上",11,,,10000,貸,売,
2015-03-02,0,,"",101,"現金",,,511,"店売上高",,,69940,"本日店売上",11,,,10000,貸,売,
2015-03-03,0,,"",101,"現金",,,511,"店売上高",,,54510,"本日店売上",11,,,10000,貸,売,
2015-03-05,0,,"",101,"現金",,,511,"店売上高",,,60070,"本日店売上",11,,,10000,貸,売,
2015-03-06,0,,"",101,"現金",,,511,"店売上高",,,62630,"本日店売上",11,,,10000,貸,売,
2015-03-06,0,,"",101,"現金",,,550,"材料仕入高",9000,"和商　その他食材仕入",2462,"和商　その他食材仕入　返品",11,,,,貸,仕,
2015-03-07,0,,"",101,"現金",,,511,"店売上高",,,53650,"本日店売上",11,,,10000,貸,売,
2015-03-08,0,,"",101,"現金",,,511,"店売上高",,,88770,"本日店売上",11,,,10000,貸,売,
2015-03-09,0,,"",101,"現金",,,511,"店売上高",,,57800,"本日店売上",11,,,10000,貸,売,
2015-03-10,0,,"",101,"現金",,,511,"店売上高",,,69010,"本日店売上",11,,,10000,貸,売,
2015-03-12,0,,"",101,"現金",,,511,"店売上高",,,59770,"本日店売上",11,,,10000,貸,売,
2015-03-13,0,,"",101,"現金",,,511,"店売上高",,,92530,"本日店売上",11,,,10000,貸,売,
2015-03-14,0,,"",101,"現金",,,511,"店売上高",,,77010,"本日店売上",11,,,10000,貸,売,
2015-03-15,0,,"",101,"現金",,,511,"店売上高",,,169610,"本日店売上",11,,,10000,貸,売,
2015-03-16,0,,"",101,"現金",,,511,"店売上高",,,48390,"本日店売上",11,,,10000,貸,売,
2015-03-17,0,,"",101,"現金",,,511,"店売上高",,,60090,"本日店売上",11,,,10000,貸,売,
2015-03-19,0,,"",101,"現金",,,511,"店売上高",,,74310,"本日店売上",11,,,10000,貸,売,
2015-03-20,0,,"",101,"現金",,,511,"店売上高",,,67030,"本日店売上",11,,,10000,貸,売,
2015-03-21,0,,"",101,"現金",,,511,"店売上高",,,65160,"本日店売上",11,,,10000,貸,売,
2015-03-22,0,,"",101,"現金",,,511,"店売上高",,,88340,"本日店売上",11,,,10000,貸,売,
2015-03-23,0,,"",101,"現金",,,511,"店売上高",,,42690,"本日店売上",11,,,10000,貸,売,
2015-03-24,0,,"",101,"現金",,,511,"店売上高",,,43940,"本日店売上",11,,,10000,貸,売,
2015-03-26,0,,"",101,"現金",,,511,"店売上高",,,89850,"本日店売上",11,,,10000,貸,売,
