日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2013-01-05,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",26250,"ランチ売上",11,,,,貸,売,
2013-01-06,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",3150,"ランチ売上",11,,,,貸,売,
2013-01-09,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",21000,"ランチ売上",11,,,,貸,売,
2013-01-11,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",8400,"ランチ売上",11,,,,貸,売,
2013-01-12,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",23400,"ランチ売上",11,,,,貸,売,
2013-01-14,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",64500,"ランチ売上",11,,,,貸,売,
2013-01-16,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",16800,"ランチ売上",11,,,,貸,売,
2013-01-17,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",27300,"ランチ売上",11,,,,貸,売,
2013-01-18,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",16800,"ランチ売上",11,,,,貸,売,
2013-01-19,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",16800,"ランチ売上",11,,,,貸,売,
2013-01-20,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",23550,"ランチ売上",11,,,,貸,売,
2013-01-22,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",18900,"ランチ売上",11,,,,貸,売,
2013-01-23,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",33600,"ランチ売上",11,,,,貸,売,
2013-01-24,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",22500,"ランチ売上",11,,,,貸,売,
2013-01-25,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",8400,"ランチ売上",11,,,,貸,売,
2013-01-26,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",16800,"ランチ売上",11,,,,貸,売,
2013-01-27,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",28350,"ランチ売上",11,,,,貸,売,
2013-01-29,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",33000,"ランチ売上",11,,,,貸,売,
2013-01-30,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",35700,"ランチ売上",11,,,,貸,売,
2013-01-31,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",6990,"ランチ売上",11,,,,貸,売,
2013-02-01,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",3150,"ランチ売上",11,,,,貸,売,
2013-02-02,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",32550,"ランチ売上",11,,,,貸,売,
2013-02-03,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",12600,"ランチ売上",11,,,,貸,売,
2013-02-07,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",10500,"ランチ売上",11,,,,貸,売,
2013-02-09,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",37350,"ランチ売上",11,,,,貸,売,
2013-02-12,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",18600,"ランチ売上",11,,,,貸,売,
2013-02-13,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",6300,"ランチ売上",11,,,,貸,売,
2013-02-14,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",10500,"ランチ売上",11,,,,貸,売,
2013-02-15,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",34275,"ランチ売上",11,,,,貸,売,
2013-02-16,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",32850,"ランチ売上",11,,,,貸,売,
2013-02-17,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",23700,"ランチ売上",11,,,,貸,売,
2013-02-20,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",13650,"ランチ売上",11,,,,貸,売,
2013-02-21,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",19425,"ランチ売上",11,,,,貸,売,
2013-02-22,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",10500,"ランチ売上",11,,,,貸,売,
2013-02-23,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",21000,"ランチ売上",11,,,,貸,売,
2013-02-27,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",33075,"ランチ売上",11,,,,貸,売,
2013-02-28,0,,"0001",101,"現金",,,511,"売上高",2,"ランチ売上",16800,"ランチ売上",11,,,,貸,売,
2013-01-03,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",33800,"店売上",11,,,,貸,売,
2013-01-04,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",166750,"店売上",11,,,,貸,売,
2013-01-06,0,,"0001",101,"現金",,,511,"売上高",1,"店売上",50000,"店売上",11,,,,貸,売,
