日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2014-03-01,0,,"",101,"現金",,,511,"店売上高",,,48650,"本日店売上",205,,,10000,貸,売,
2014-03-02,0,,"",101,"現金",,,511,"店売上高",,,88870,"本日店売上",205,,,10000,貸,売,
2014-03-03,0,,"",101,"現金",,,511,"店売上高",,,49070,"本日店売上",205,,,10000,貸,売,
2014-03-03,0,,"",101,"現金",,,753,"現金過不足",,,10,"現金過不足",4,,,,貸,仕,
2014-03-04,0,,"",101,"現金",,,511,"店売上高",,,57010,"本日店売上",205,,,10000,貸,売,
2014-03-06,0,,"",101,"現金",,,511,"店売上高",,,70050,"本日店売上",205,,,10000,貸,売,
2014-03-07,0,,"",101,"現金",,,511,"店売上高",,,38270,"本日店売上",205,,,10000,貸,売,
2014-03-08,0,,"",101,"現金",,,511,"店売上高",,,50000,"本日店売上",205,,,10000,貸,売,
2014-03-09,0,,"",101,"現金",,,511,"店売上高",,,91110,"本日店売上",205,,,10000,貸,売,
2014-03-10,0,,"",101,"現金",,,511,"店売上高",,,35700,"本日店売上",205,,,10000,貸,売,
2014-03-11,0,,"",101,"現金",,,511,"店売上高",,,30330,"本日店売上",205,,,10000,貸,売,
2014-03-13,0,,"",101,"現金",,,511,"店売上高",,,32580,"本日店売上",205,,,10000,貸,売,
2014-03-14,0,,"",101,"現金",,,511,"店売上高",,,102890,"本日店売上",205,,,10000,貸,売,
2014-03-15,0,,"",101,"現金",,,511,"店売上高",,,71150,"本日店売上",205,,,10000,貸,売,
2014-03-16,0,,"",101,"現金",,,511,"店売上高",,,68680,"本日店売上",205,,,10000,貸,売,
2014-03-17,0,,"",101,"現金",,,511,"店売上高",,,53230,"本日店売上",205,,,10000,貸,売,
2014-03-18,0,,"",101,"現金",,,511,"店売上高",,,43600,"本日店売上",205,,,10000,貸,売,
2014-03-20,0,,"",101,"現金",,,511,"店売上高",,,47280,"本日店売上",205,,,10000,貸,売,
2014-03-21,0,,"",101,"現金",,,511,"店売上高",,,85630,"本日店売上",205,,,10000,貸,売,
2014-03-22,0,,"",101,"現金",,,511,"店売上高",,,49140,"本日店売上",205,,,10000,貸,売,
2014-03-23,0,,"",101,"現金",,,511,"店売上高",,,91290,"本日店売上",205,,,10000,貸,売,
2014-03-24,0,,"",101,"現金",,,511,"店売上高",,,71860,"本日店売上",205,,,10000,貸,売,
