日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2013-07-03,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",20110,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-04,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",3550,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-05,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",7630,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-06,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",13790,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-07,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",20640,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-10,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",7620,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-11,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",15760,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-12,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",2200,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-13,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",27386,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-14,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",14080,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-17,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",12740,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-18,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",12350,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-19,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",4380,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-20,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",19010,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-21,0,,"",102,"店舗現金",1,"売上",512,"現金売上",1,"昼",16650,"現金売上（昼）店内飲食",205,,,,貸,売,
2013-07-04,0,,"",102,"店舗現金",1,"売上",512,"現金売上",2,"夜",13970,"現金売上（夜）店内飲食",205,,,,貸,売,
2013-07-05,0,,"",102,"店舗現金",1,"売上",512,"現金売上",2,"夜",69510,"現金売上（夜）店内飲食",205,,,,貸,売,
2013-07-06,0,,"",102,"店舗現金",1,"売上",512,"現金売上",2,"夜",5550,"現金売上（夜）店内飲食",205,,,,貸,売,
2013-07-07,0,,"",102,"店舗現金",1,"売上",512,"現金売上",2,"夜",6800,"現金売上（夜）店内飲食",205,,,,貸,売,
2013-07-10,0,,"",102,"店舗現金",1,"売上",512,"現金売上",2,"夜",63320,"現金売上（夜）店内飲食",205,,,,貸,売,
2013-07-11,0,,"",102,"店舗現金",1,"売上",512,"現金売上",2,"夜",53780,"現金売上（夜）店内飲食",205,,,,貸,売,
2013-07-12,0,,"",102,"店舗現金",1,"売上",512,"現金売上",2,"夜",11760,"現金売上（夜）店内飲食",205,,,,貸,売,
2013-07-13,0,,"",102,"店舗現金",1,"売上",512,"現金売上",2,"夜",6750,"現金売上（夜）店内飲食",205,,,,貸,売,
2013-07-14,0,,"",102,"店舗現金",1,"売上",512,"現金売上",2,"夜",10060,"現金売上（夜）店内飲食",205,,,,貸,売,
2013-07-17,0,,"",102,"店舗現金",1,"売上",512,"現金売上",2,"夜",6430,"現金売上（夜）店内飲食",205,,,,貸,売,
2013-07-18,0,,"",102,"店舗現金",1,"売上",512,"現金売上",2,"夜",27720,"現金売上（夜）店内飲食",205,,,,貸,売,
2013-07-19,0,,"",102,"店舗現金",1,"売上",512,"現金売上",2,"夜",10830,"現金売上（夜）店内飲食",205,,,,貸,売,
2013-07-20,0,,"",102,"店舗現金",1,"売上",512,"現金売上",2,"夜",57000,"現金売上（夜）店内飲食",205,,,,貸,売,
2013-07-21,0,,"",102,"店舗現金",1,"売上",512,"現金売上",2,"夜",58190,"現金売上（夜）店内飲食",205,,,,貸,売,
2013-07-03,0,,"",102,"店舗現金",1,"売上",512,"現金売上",3,"販売",630,"現金売上　店頭販売",205,,,,貸,売,
2013-07-03,0,,"",102,"店舗現金",1,"売上",512,"現金売上",4,"社内",960,"現金売上　社内販売",205,,,,貸,売,
