日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-07-01,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",49123,"現金預け入れ",,,,,,,
2015-07-01,0,,"",121,"普通ＵＦＪ①",,,122,"普通ＵＦＪ②",,,50000,"口座振替",,,,,,,
2015-07-01,0,,"",734,"支払手数料",4,"振込手数料",122,"普通ＵＦＪ②",,,324,"振込手数料",11,,,,借,仕,
2015-07-02,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",21690,"現金預け入れ",,,,,,,
2015-07-03,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",82842,"現金預け入れ",,,,,,,
2015-07-06,0,,"",122,"普通ＵＦＪ②",,,166,"売掛金",1000,"ＪＭＳ",324085,"㈱ＪＭＳ",,,,,,,
2015-07-06,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",181740,"現金預け入れ",,,,,,,
2015-07-06,0,,"",121,"普通ＵＦＪ①",,,122,"普通ＵＦＪ②",,,600000,"口座振替",,,,,,,
2015-07-06,0,,"",734,"支払手数料",4,"振込手数料",122,"普通ＵＦＪ②",,,324,"振込手数料",11,,,,借,仕,
2015-07-07,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",39154,"現金預け入れ",,,,,,,
2015-07-08,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",69198,"現金預け入れ",,,,,,,
2015-07-09,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",29390,"現金預け入れ",,,,,,,
2015-07-10,0,,"",122,"普通ＵＦＪ②",,,166,"売掛金",1000,"ＪＭＳ",141525,"㈱ＪＭＳ",,,,,,,
2015-07-10,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",54866,"現金預け入れ",,,,,,,
2015-07-10,0,,"",121,"普通ＵＦＪ①",,,122,"普通ＵＦＪ②",,,350000,"口座振替",,,,,,,
2015-07-10,0,,"",734,"支払手数料",4,"振込手数料",122,"普通ＵＦＪ②",,,324,"振込手数料",11,,,,借,仕,
2015-07-13,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",137321,"現金預け入れ",,,,,,,
2015-07-14,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",56198,"現金預け入れ",,,,,,,
2015-07-15,0,,"",122,"普通ＵＦＪ②",,,166,"売掛金",1000,"ＪＭＳ",171526,"㈱ＪＭＳ",,,,,,,
2015-07-15,0,,"",121,"普通ＵＦＪ①",,,122,"普通ＵＦＪ②",,,360000,"口座振替",,,,,,,
2015-07-15,0,,"",734,"支払手数料",4,"振込手数料",122,"普通ＵＦＪ②",,,324,"振込手数料",11,,,,借,仕,
2015-07-15,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",59404,"現金預け入れ",,,,,,,
2015-07-16,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",63192,"現金預け入れ",,,,,,,
2015-07-17,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",84910,"現金預け入れ",,,,,,,
2015-07-21,0,,"",122,"普通ＵＦＪ②",,,166,"売掛金",1000,"ＪＭＳ",64210,"㈱ＪＭＳ",,,,,,,
2015-07-21,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",64433,"現金預け入れ",,,,,,,
2015-07-21,0,,"",121,"普通ＵＦＪ①",,,122,"普通ＵＦＪ②",,,340000,"口座振替",,,,,,,
2015-07-21,0,,"",734,"支払手数料",4,"振込手数料",122,"普通ＵＦＪ②",,,324,"振込手数料",11,,,,借,仕,
2015-07-22,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",42644,"現金預け入れ",,,,,,,
2015-07-23,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",57674,"現金預け入れ",,,,,,,
2015-07-23,0,,"",121,"普通ＵＦＪ①",,,122,"普通ＵＦＪ②",,,100000,"口座振替",,,,,,,
2015-07-23,0,,"",734,"支払手数料",4,"振込手数料",122,"普通ＵＦＪ②",,,324,"振込手数料",11,,,,借,仕,
2015-07-24,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",70876,"現金預け入れ",,,,,,,
2015-07-27,0,,"",122,"普通ＵＦＪ②",,,166,"売掛金",1000,"ＪＭＳ",66418,"㈱ＪＭＳ",,,,,,,
2015-07-27,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",93683,"現金預け入れ",,,,,,,
2015-07-27,0,,"",121,"普通ＵＦＪ①",,,122,"普通ＵＦＪ②",,,230000,"口座振替",,,,,,,
2015-07-27,0,,"",734,"支払手数料",4,"振込手数料",122,"普通ＵＦＪ②",,,324,"振込手数料",11,,,,借,仕,
2015-07-28,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",39100,"現金預け入れ",,,,,,,
2015-07-29,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",50568,"現金預け入れ",,,,,,,
2015-07-30,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",35321,"現金預け入れ",,,,,,,
2015-07-30,0,,"",121,"普通ＵＦＪ①",,,122,"普通ＵＦＪ②",,,120000,"口座振替",,,,,,,
2015-07-30,0,,"",734,"支払手数料",4,"振込手数料",122,"普通ＵＦＪ②",,,324,"振込手数料",11,,,,借,仕,
2015-07-31,0,,"",122,"普通ＵＦＪ②",,,166,"売掛金",1000,"ＪＭＳ",183340,"㈱ＪＭＳ",,,,,,,
2015-07-31,0,,"",121,"普通ＵＦＪ①",,,122,"普通ＵＦＪ②",,,180000,"口座振替",,,,,,,
2015-07-31,0,,"",734,"支払手数料",4,"振込手数料",122,"普通ＵＦＪ②",,,324,"振込手数料",11,,,,借,仕,
2015-07-31,0,,"",122,"普通ＵＦＪ②",,,102,"店舗現金",1,"売上",61093,"現金預け入れ",,,,,,,
2015-07-31,0,,"",121,"普通ＵＦＪ①",,,122,"普通ＵＦＪ②",,,70000,"口座振替",,,,,,,
2015-07-31,0,,"",734,"支払手数料",4,"振込手数料",122,"普通ＵＦＪ②",,,324,"振込手数料",11,,,,借,仕,
2015-07-01,0,,"",102,"店舗現金",3,"小口",121,"普通ＵＦＪ①",,,100000,"現金引き出し",,,,,,,
2015-07-02,0,,"",314,"未払金",3801,"寺澤陽一",121,"普通ＵＦＪ①",,,19927,"寺澤陽一",,,,,,,
2015-07-02,0,,"",734,"支払手数料",4,"振込手数料",121,"普通ＵＦＪ①",,,108,"振込手数料",11,,,,借,仕,
2015-07-07,0,,"",716,"法定福利費",,,121,"普通ＵＦＪ①",,,349882,"労働保険料",4,,,,借,仕,
2015-07-07,0,,"",316,"預り金",3,"住民税",121,"普通ＵＦＪ①",,,38500,"６月分住民税　納付",,,,,,,
2015-07-10,0,,"",316,"預り金",1,"給与源泉税",121,"普通ＵＦＪ①",,,137780,"１～６月分源泉所得税　納付",,,,,,,
2015-07-15,0,,"",314,"未払金",201,"アスクル",121,"普通ＵＦＪ①",,,22430,"アスクル",,,,,,,
2015-07-15,0,,"",734,"支払手数料",4,"振込手数料",121,"普通ＵＦＪ①",,,540,"振込手数料",11,,,,借,仕,
2015-07-21,0,,"",734,"支払手数料",1,"銀行手数料",121,"普通ＵＦＪ①",,,1728,"",11,,,,借,仕,
2015-07-21,0,,"",102,"店舗現金",3,"小口",121,"普通ＵＦＪ①",,,100000,"",,,,,,,
2015-07-24,0,,"",319,"未払費用",1008,"山本千聖",121,"普通ＵＦＪ①",,,15495,"山本千聖",,,,,,,
2015-07-24,0,,"",734,"支払手数料",4,"振込手数料",121,"普通ＵＦＪ①",,,108,"振込手数料",11,,,,借,仕,
2015-07-24,0,,"",319,"未払費用",1007,"判治真歩",121,"普通ＵＦＪ①",,,49792,"判治真歩",,,,,,,
2015-07-24,0,,"",734,"支払手数料",4,"振込手数料",121,"普通ＵＦＪ①",,,756,"振込手数料",11,,,,借,仕,
2015-07-24,0,,"",319,"未払費用",1006,"辻麻美",121,"普通ＵＦＪ①",,,84998,"辻麻美",,,,,,,
2015-07-24,0,,"",734,"支払手数料",4,"振込手数料",121,"普通ＵＦＪ①",,,324,"振込手数料",11,,,,借,仕,
2015-07-24,0,,"",312,"買掛金",7601,"㈱四方",121,"普通ＵＦＪ①",,,89199,"㈱四方",,,,,,,
2015-07-24,0,,"",734,"支払手数料",4,"振込手数料",121,"普通ＵＦＪ①",,,324,"振込手数料",11,,,,借,仕,
2015-07-24,0,,"",319,"未払費用",107,"伊藤賢太",121,"普通ＵＦＪ①",,,198765,"伊藤賢太",,,,,,,
2015-07-24,0,,"",734,"支払手数料",4,"振込手数料",121,"普通ＵＦＪ①",,,324,"振込手数料",11,,,,借,仕,
2015-07-24,0,,"",319,"未払費用",104,"小原千佳",121,"普通ＵＦＪ①",,,206076,"小原千佳",,,,,,,
2015-07-24,0,,"",734,"支払手数料",4,"振込手数料",121,"普通ＵＦＪ①",,,324,"振込手数料",11,,,,借,仕,
2015-07-24,0,,"",319,"未払費用",106,"石井利明",121,"普通ＵＦＪ①",,,226628,"石井利明",,,,,,,
