日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-04-01,0,1,"0003",101,"現金",,,999,"諸口",,,778580,"",,,,,,,
2015-04-01,0,1,"0003",999,"諸口",,,185,"未収入金",0,"",60310,"",,,,,,,
2015-04-01,0,1,"0000",999,"諸口",,,999,"諸口",,,159340,"",,,,,,,
2015-04-01,0,1,"0003",999,"諸口",,,185,"未収入金",0,"",159340,"",,,,,,,
2015-04-01,0,1,"0000",999,"諸口",,,999,"諸口",,,83980,"",,,,,,,
2015-04-01,0,1,"0003",999,"諸口",,,185,"未収入金",0,"",83980,"",,,,,,,
2015-04-01,0,1,"0000",999,"諸口",,,999,"諸口",,,66850,"",,,,,,,
2015-04-01,0,1,"0003",999,"諸口",,,185,"未収入金",0,"",66850,"",,,,,,,
2015-04-01,0,1,"0000",999,"諸口",,,999,"諸口",,,128020,"",,,,,,,
2015-04-01,0,1,"0003",999,"諸口",,,185,"未収入金",0,"",128020,"",,,,,,,
2015-04-01,0,1,"0000",999,"諸口",,,999,"諸口",,,101740,"",,,,,,,
2015-04-01,0,1,"0003",999,"諸口",,,185,"未収入金",0,"",101740,"",,,,,,,
2015-04-01,0,1,"0000",999,"諸口",,,999,"諸口",,,60300,"",,,,,,,
2015-04-01,0,1,"0003",999,"諸口",,,185,"未収入金",0,"",60300,"",,,,,,,
2015-04-01,0,1,"0000",999,"諸口",,,999,"諸口",,,118040,"クルマヤ48　　　　　　6/15発ﾁｪﾝﾏｲ",,,,,,,
2015-04-01,0,1,"0003",999,"諸口",,,315,"前受金",,,118040,"クルマヤ48　　　　　　6/15発ﾁｪﾝﾏｲ",,,,,,,
2015-04-01,0,1,"0003",999,"諸口",,,101,"現金",,,656690,"",,,,,,,
2015-04-01,0,1,"0003",185,"未収入金",0,"",999,"諸口",,,50030,"",,,,,,,
2015-04-01,0,1,"0003",185,"未収入金",0,"",999,"諸口",,,5660,"",,,,,,,
2015-04-01,0,1,"0000",999,"諸口",,,999,"諸口",,,5660,"",,,,,,,
2015-04-01,0,1,"0003",521,"国内売上値引",,,999,"諸口",,,1000,"ポイントカード値引き　福田",11,,,,借,売,
2015-04-01,0,1,"0000",999,"諸口",,,999,"諸口",,,1000,"ポイントカード値引き　福田",,,,,,,
2015-04-01,0,1,"0003",121,"普通預金",10,"北陸銀行ＹＫＫ支店",999,"諸口",,,600000,"現金を普通預金へ預け入れ",,,,,,,
2015-04-01,0,1,"0000",999,"諸口",,,999,"諸口",,,600000,"現金を普通預金へ預け入れ",,,,,,,
2015-04-01,0,1,"0003",121,"普通預金",10,"北陸銀行ＹＫＫ支店",185,"未収入金",0,"",1390560,"黒部市役所",,,,,,,
